device,kernel
"{'time': 1290.925, 's2': {'ax': 8.267179, 'ay': -2.47321, 'wz': 0.5453155, 'az': -0.02154782, 'wx': -0.03637213, 'wy': -0.6844089}, 's3': {'ax': 8.118738, 'ay': -2.47321, 'wz': 0.5455819, 'az': -0.02154782, 'wx': -0.03690505, 'wy': -0.6844089}, 's1': {'ax': 48571, 'ay': 48107, 'wz': 48667, 'az': 47755, 'wx': 48987, 'wy': 48875}}","{'pitch': 17.96, 'roll': -47.04, 'yaw': 6.66, 'wx': -46, 'wy': 513, 'wz': -249, 'ax': 359, 'ay': 162, 'az': 331}"
"{'time': 1290.945, 's2': {'ax': 9.469068, 'ay': -2.226608, 'wz': 0.3397397, 'az': -0.002394202, 'wx': -0.0001332312, 'wy': -0.2732573}, 's3': {'ax': 9.411607, 'ay': -2.149993, 'wz': 0.331879, 'az': -0.002394202, 'wx': -0.01132466, 'wy': -0.3944977}, 's1': {'ax': 51020, 'ay': 50796, 'wz': 51356, 'az': 50780, 'wx': 51612, 'wy': 51500}}","{'pitch': 17.96, 'roll': -47.04, 'yaw': 6.66, 'wx': -46, 'wy': 513, 'wz': -249, 'ax': 359, 'ay': 162, 'az': 331}"
"{'time': 1290.945, 's2': {'ax': 9.469068, 'ay': -2.226608, 'wz': 0.3397397, 'az': -0.002394202, 'wx': -0.0001332312, 'wy': -0.2732573}, 's3': {'ax': 9.411607, 'ay': -2.149993, 'wz': 0.331879, 'az': -0.002394202, 'wx': -0.01132466, 'wy': -0.3944977}, 's1': {'ax': 51020, 'ay': 50796, 'wz': 51356, 'az': 50780, 'wx': 51612, 'wy': 51500}}","{'pitch': 18.28, 'roll': -46.2, 'yaw': 7.0, 'wx': -8, 'wy': 362, 'wz': -232, 'ax': 327, 'ay': 147, 'az': 311}"
"{'time': 1290.965, 's2': {'ax': 9.495404, 'ay': -2.166753, 'wz': 0.5008163, 'az': -0.9217676, 'wx': -0.008660031, 'wy': -0.2729908}, 's3': {'ax': 9.435549, 'ay': -2.243367, 'wz': 0.2727244, 'az': -0.9241618, 'wx': -0.01825268, 'wy': -0.2772542}, 's1': {'ax': 51836, 'ay': 51820, 'wz': 52300, 'az': 51388, 'wx': 52668, 'wy': 52476}}","{'pitch': 18.5, 'roll': -45.67, 'yaw': 7.3, 'wx': -24, 'wy': 221, 'wz': -175, 'ax': 312, 'ay': 130, 'az': 295}"
"{'time': 1291.025, 's2': {'ax': 9.038112, 'ay': -2.454057, 'wz': 0.2721914, 'az': -5.394136, 'wx': -0.0001332312, 'wy': -0.03424043}, 's3': {'ax': 9.02614, 'ay': -2.47321, 'wz': 0.2534058, 'az': -6.215348, 'wx': -0.001732006, 'wy': -0.04130168}, 's1': {'ax': 48507, 'ay': 48251, 'wz': 48539, 'az': 48411, 'wx': 49212, 'wy': 49212}}","{'pitch': 18.37, 'roll': -44.99, 'yaw': 8.22, 'wx': -174, 'wy': 58, 'wz': -115, 'ax': 324, 'ay': 171, 'az': 363}"
"{'time': 1291.045, 's2': {'ax': 9.105149, 'ay': -3.086126, 'wz': 0.2716585, 'az': -6.447585, 'wx': 0.1352297, 'wy': -0.2947075}, 's3': {'ax': 9.105149, 'ay': -3.086126, 'wz': 0.264997, 'az': -6.447585, 'wx': 0.1356294, 'wy': -0.2773874}, 's1': {'ax': 50988, 'ay': 51180, 'wz': 51340, 'az': 50700, 'wx': 52156, 'wy': 51452}}","{'pitch': 18.38, 'roll': -44.85, 'yaw': 8.53, 'wx': -99, 'wy': 22, 'wz': -110, 'ax': 313, 'ay': 169, 'az': 367}"
"{'time': 1291.065, 's2': {'ax': 9.64145, 'ay': -2.477999, 'wz': 0.168804, 'az': -5.389348, 'wx': 0.2343538, 'wy': -0.563435}, 's3': {'ax': 9.643845, 'ay': -2.47321, 'wz': 0.1702695, 'az': -6.256049, 'wx': 0.2363522, 'wy': -0.5759587}, 's1': {'ax': 51916, 'ay': 51724, 'wz': 52284, 'az': 51436, 'wx': 52892, 'wy': 52252}}","{'pitch': 18.47, 'roll': -44.68, 'yaw': 8.68, 'wx': -18, 'wy': 60, 'wz': -82, 'ax': 307, 'ay': 169, 'az': 395}"
"{'time': 1291.065, 's2': {'ax': 9.64145, 'ay': -2.477999, 'wz': 0.168804, 'az': -5.389348, 'wx': 0.2343538, 'wy': -0.563435}, 's3': {'ax': 9.643845, 'ay': -2.47321, 'wz': 0.1702695, 'az': -6.256049, 'wx': 0.2363522, 'wy': -0.5759587}, 's1': {'ax': 51916, 'ay': 51724, 'wz': 52284, 'az': 51436, 'wx': 52892, 'wy': 52252}}","{'pitch': 18.63, 'roll': -44.2, 'yaw': 8.76, 'wx': 31, 'wy': 229, 'wz': -83, 'ax': 322, 'ay': 174, 'az': 391}"
"{'time': 1291.085, 's2': {'ax': 9.706094, 'ay': -2.801216, 'wz': 0.2018453, 'az': -4.99191, 'wx': 0.218366, 'wy': -0.7193155}, 's3': {'ax': 9.804255, 'ay': -2.760514, 'wz': 0.2041103, 'az': -4.972757, 'wx': 0.2212971, 'wy': -0.7294411}, 's1': {'ax': 48379, 'ay': 47963, 'wz': 48315, 'az': 47723, 'wx': 48859, 'wy': 48683}}","{'pitch': 18.63, 'roll': -44.2, 'yaw': 8.76, 'wx': 31, 'wy': 229, 'wz': -83, 'ax': 322, 'ay': 174, 'az': 391}"
"{'time': 1291.105, 's2': {'ax': 9.67018, 'ay': -2.47321, 'wz': 0.1362956, 'az': -4.915296, 'wx': -0.001199081, 'wy': -0.6215238}, 's3': {'ax': 9.804255, 'ay': -2.454057, 'wz': 0.1338974, 'az': -0.7685388, 'wx': -0.004396631, 'wy': -0.6399097}, 's1': {'ax': 46395, 'ay': 46347, 'wz': 46667, 'az': 46235, 'wx': 47019, 'wy': 46843}}","{'pitch': 18.83, 'roll': -43.46, 'yaw': 8.81, 'wx': 53, 'wy': 359, 'wz': -88, 'ax': 328, 'ay': 165, 'az': 370}"
"{'time': 1291.145, 's2': {'ax': 9.277532, 'ay': -2.772485, 'wz': 0.1180429, 'az': -5.11162, 'wx': -0.001598775, 'wy': -0.1706692}, 's3': {'ax': 9.277532, 'ay': -2.772485, 'wz': 0.11751, 'az': -5.11162, 'wx': -0.0001332312, 'wy': -0.1409587}, 's1': {'ax': 50524, 'ay': 50268, 'wz': 50764, 'az': 50396, 'wx': 51228, 'wy': 50876}}","{'pitch': 18.99, 'roll': -42.59, 'yaw': 8.92, 'wx': 20, 'wy': 419, 'wz': -90, 'ax': 329, 'ay': 159, 'az': 334}"
"{'time': 1291.145, 's2': {'ax': 9.277532, 'ay': -2.772485, 'wz': 0.1180429, 'az': -5.11162, 'wx': -0.001598775, 'wy': -0.1706692}, 's3': {'ax': 9.277532, 'ay': -2.772485, 'wz': 0.11751, 'az': -5.11162, 'wx': -0.0001332312, 'wy': -0.1409587}, 's1': {'ax': 50524, 'ay': 50268, 'wz': 50764, 'az': 50396, 'wx': 51228, 'wy': 50876}}","{'pitch': 19.04, 'roll': -41.86, 'yaw': 9.07, 'wx': -25, 'wy': 338, 'wz': -71, 'ax': 335, 'ay': 157, 'az': 315}"
"{'time': 1291.165, 's2': {'ax': 7.314286, 'ay': -2.913743, 'wz': 0.1277688, 'az': -5.38456, 'wx': -0.00319755, 'wy': -0.1802619}, 's3': {'ax': 7.311892, 'ay': -2.990358, 'wz': 0.1276355, 'az': -6.131551, 'wx': -0.0001332312, 'wy': -0.1967825}, 's1': {'ax': 51212, 'ay': 50972, 'wz': 51788, 'az': 50828, 'wx': 52156, 'wy': 51804}}","{'pitch': 19.06, 'roll': -41.42, 'yaw': 9.25, 'wx': -49, 'wy': 191, 'wz': -70, 'ax': 325, 'ay': 156, 'az': 317}"
"{'time': 1291.185, 's2': {'ax': 7.311892, 'ay': -3.086126, 'wz': 0.1362956, 'az': -6.600814, 'wx': -0.01745329, 'wy': -0.004396631}, 's3': {'ax': 7.199365, 'ay': -3.08852, 'wz': 0.1019219, 'az': -6.438008, 'wx': -0.02331547, 'wy': -0.5458484}, 's1': {'ax': 47691, 'ay': 47403, 'wz': 48043, 'az': 47387, 'wx': 48523, 'wy': 48139}}","{'pitch': 19.08, 'roll': -41.18, 'yaw': 9.42, 'wx': -47, 'wy': 93, 'wz': -66, 'ax': 303, 'ay': 155, 'az': 347}"
"{'time': 1291.185, 's2': {'ax': 7.311892, 'ay': -3.086126, 'wz': 0.1362956, 'az': -6.600814, 'wx': -0.01745329, 'wy': -0.004396631}, 's3': {'ax': 7.199365, 'ay': -3.08852, 'wz': 0.1019219, 'az': -6.438008, 'wx': -0.02331547, 'wy': -0.5458484}, 's1': {'ax': 47691, 'ay': 47403, 'wz': 48043, 'az': 47387, 'wx': 48523, 'wy': 48139}}","{'pitch': 19.14, 'roll': -40.05, 'yaw': 9.65, 'wx': -23, 'wy': 363, 'wz': -53, 'ax': 299, 'ay': 172, 'az': 390}"
"{'time': 1291.205, 's2': {'ax': 7.311892, 'ay': -2.47321, 'wz': 0.1016554, 'az': -6.229713, 'wx': -0.0001332312, 'wy': -0.8101791}, 's3': {'ax': 7.350199, 'ay': -2.89459, 'wz': 0.1112481, 'az': -6.169858, 'wx': -0.001732006, 'wy': -0.5513109}, 's1': {'ax': 46635, 'ay': 46555, 'wz': 46747, 'az': 46075, 'wx': 47403, 'wy': 46939}}","{'pitch': 19.14, 'roll': -40.05, 'yaw': 9.65, 'wx': -23, 'wy': 363, 'wz': -53, 'ax': 299, 'ay': 172, 'az': 390}"
"{'time': 1291.225, 's2': {'ax': 7.189788, 'ay': -2.772485, 'wz': 0.1346968, 'az': -4.93445, 'wx': 0.07194487, 'wy': -0.8208377}, 's3': {'ax': 7.19697, 'ay': -2.772485, 'wz': 0.1320322, 'az': -4.91769, 'wx': 0.07101225, 'wy': -0.8229693}, 's1': {'ax': 48043, 'ay': 47691, 'wz': 48107, 'az': 47963, 'wx': 48763, 'wy': 48523}}","{'pitch': 19.17, 'roll': -39.04, 'yaw': 9.76, 'wx': -20, 'wy': 489, 'wz': -50, 'ax': 294, 'ay': 163, 'az': 372}"
"{'time': 1291.245, 's2': {'ax': 7.007828, 'ay': -2.492364, 'wz': 0.06381777, 'az': -5.3678, 'wx': 0.09899081, 'wy': -0.9945713}, 's3': {'ax': 7.038953, 'ay': -2.463634, 'wz': 0.06621593, 'az': -5.233725, 'wx': 0.09899081, 'wy': -1.007361}, 's1': {'ax': 50556, 'ay': 50620, 'wz': 50524, 'az': 50076, 'wx': 51356, 'wy': 51036}}","{'pitch': 19.19, 'roll': -37.91, 'yaw': 9.84, 'wx': -16, 'wy': 552, 'wz': -38, 'ax': 287, 'ay': 156, 'az': 357}"
"{'time': 1291.265, 's2': {'ax': 7.314286, 'ay': -2.741361, 'wz': 0.04969525, 'az': -5.528212, 'wx': -0.02571363, 'wy': -0.8225698}, 's3': {'ax': 7.275979, 'ay': -2.801216, 'wz': 0.04969525, 'az': -5.518635, 'wx': -0.02624655, 'wy': -0.8725315}, 's1': {'ax': 51164, 'ay': 50908, 'wz': 51564, 'az': 51164, 'wx': 52044, 'wy': 51708}}","{'pitch': 19.19, 'roll': -36.71, 'yaw': 9.9, 'wx': -17, 'wy': 586, 'wz': -23, 'ax': 280, 'ay': 153, 'az': 340}"
"{'time': 1291.285, 's2': {'ax': 6.969521, 'ay': -3.066972, 'wz': -0.023049, 'az': -5.195418, 'wx': 0.07287749, 'wy': -0.7447627}, 's3': {'ax': 7.046135, 'ay': -3.10528, 'wz': -0.01825268, 'az': -5.212177, 'wx': 0.07660797, 'wy': -0.7419648}, 's1': {'ax': 47579, 'ay': 47531, 'wz': 47771, 'az': 47307, 'wx': 48411, 'wy': 48027}}","{'pitch': 19.15, 'roll': -35.75, 'yaw': 9.95, 'wx': -29, 'wy': 474, 'wz': -6, 'ax': 270, 'ay': 156, 'az': 358}"
"{'time': 1291.285, 's2': {'ax': 6.969521, 'ay': -3.066972, 'wz': -0.023049, 'az': -5.195418, 'wx': 0.07287749, 'wy': -0.7447627}, 's3': {'ax': 7.046135, 'ay': -3.10528, 'wz': -0.01825268, 'az': -5.212177, 'wx': 0.07660797, 'wy': -0.7419648}, 's1': {'ax': 47579, 'ay': 47531, 'wz': 47771, 'az': 47307, 'wx': 48411, 'wy': 48027}}","{'pitch': 19.15, 'roll': -35.75, 'yaw': 9.95, 'wx': -29, 'wy': 474, 'wz': -6, 'ax': 270, 'ay': 156, 'az': 358}"
"{'time': 1291.305, 's2': {'ax': 8.76996, 'ay': -3.375824, 'wz': 0.2452787, 'az': -6.212954, 'wx': -0.0001332312, 'wy': -0.6865406}, 's3': {'ax': 8.74123, 'ay': -3.375824, 'wz': 0.2551378, 'az': -6.212954, 'wx': -0.01825268, 'wy': -0.7166509}, 's1': {'ax': 46699, 'ay': 46507, 'wz': 46923, 'az': 46283, 'wx': 47291, 'wy': 46763}}","{'pitch': 19.15, 'roll': -34.86, 'yaw': 9.99, 'wx': -8, 'wy': 436, 'wz': -14, 'ax': 298, 'ay': 181, 'az': 375}"
"{'time': 1291.385, 's2': {'ax': 5.779603, 'ay': -2.777274, 'wz': 0.5451822, 'az': -4.96318, 'wx': -0.05982082, 'wy': -0.01039204}, 's3': {'ax': 5.805939, 'ay': -2.762909, 'wz': 0.5370551, 'az': -5.025429, 'wx': -0.07047933, 'wy': -0.008660031}, 's1': {'ax': 47499, 'ay': 47195, 'wz': 47659, 'az': 46923, 'wx': 48155, 'wy': 47931}}","{'pitch': 19.61, 'roll': -31.68, 'yaw': 10.82, 'wx': -1, 'wy': 511, 'wz': -179, 'ax': 245, 'ay': 159, 'az': 385}"
"{'time': 1291.405, 's2': {'ax': 6.730101, 'ay': -3.081338, 'wz': 0.2727244, 'az': -4.924873, 'wx': -0.1974487, 'wy': -0.955268}, 's3': {'ax': 6.67264, 'ay': -3.153164, 'wz': 0.2716585, 'az': -4.910508, 'wx': -0.1974487, 'wy': -0.8358928}, 's1': {'ax': 45995, 'ay': 45547, 'wz': 46315, 'az': 45707, 'wx': 46667, 'wy': 46251}}","{'pitch': 19.61, 'roll': -29.06, 'yaw': 11.66, 'wx': -146, 'wy': 609, 'wz': -159, 'ax': 219, 'ay': 158, 'az': 406}"
"{'time': 1291.425, 's2': {'ax': 6.088455, 'ay': -3.074155, 'wz': 0.2386172, 'az': -6.897695, 'wx': -0.05662328, 'wy': -0.6825437}, 's3': {'ax': 6.088455, 'ay': -3.069367, 'wz': 0.2380842, 'az': -6.897695, 'wx': -0.05129403, 'wy': -0.6822772}, 's1': {'ax': 46731, 'ay': 46411, 'wz': 46923, 'az': 46443, 'wx': 47451, 'wy': 47083}}","{'pitch': 19.61, 'roll': -29.06, 'yaw': 11.66, 'wx': -146, 'wy': 609, 'wz': -159, 'ax': 219, 'ay': 158, 'az': 406}"
"{'time': 1291.465, 's2': {'ax': 9.742006, 'ay': -2.995146, 'wz': 0.1787963, 'az': -4.915296, 'wx': -0.03450689, 'wy': -0.002264931}, 's3': {'ax': 9.746795, 'ay': -2.918532, 'wz': 0.1786631, 'az': -4.915296, 'wx': -0.03450689, 'wy': -0.0001332312}, 's1': {'ax': 49996, 'ay': 49596, 'wz': 50236, 'az': 49692, 'wx': 50908, 'wy': 50668}}","{'pitch': 19.49, 'roll': -27.08, 'yaw': 12.36, 'wx': -63, 'wy': 356, 'wz': -127, 'ax': 223, 'ay': 172, 'az': 413}"
"{'time': 1291.465, 's2': {'ax': 9.742006, 'ay': -2.995146, 'wz': 0.1787963, 'az': -4.915296, 'wx': -0.03450689, 'wy': -0.002264931}, 's3': {'ax': 9.746795, 'ay': -2.918532, 'wz': 0.1786631, 'az': -4.915296, 'wx': -0.03450689, 'wy': -0.0001332312}, 's1': {'ax': 49996, 'ay': 49596, 'wz': 50236, 'az': 49692, 'wx': 50908, 'wy': 50668}}","{'pitch': 19.54, 'roll': -26.66, 'yaw': 12.59, 'wx': -26, 'wy': 171, 'wz': -108, 'ax': 208, 'ay': 169, 'az': 405}"
"{'time': 1291.485, 's2': {'ax': 9.765948, 'ay': -2.779668, 'wz': 0.2683277, 'az': -4.915296, 'wx': -0.04463247, 'wy': 0.06128637}, 's3': {'ax': 9.560047, 'ay': -2.822764, 'wz': 0.2639311, 'az': -4.905719, 'wx': -0.05156049, 'wy': 0.08433538}, 's1': {'ax': 46603, 'ay': 46267, 'wz': 46475, 'az': 45883, 'wx': 47435, 'wy': 47083}}","{'pitch': 19.59, 'roll': -26.49, 'yaw': 12.81, 'wx': -27, 'wy': 49, 'wz': -102, 'ax': 195, 'ay': 157, 'az': 398}"
"{'time': 1291.485, 's2': {'ax': 9.765948, 'ay': -2.779668, 'wz': 0.2683277, 'az': -4.915296, 'wx': -0.04463247, 'wy': 0.06128637}, 's3': {'ax': 9.560047, 'ay': -2.822764, 'wz': 0.2639311, 'az': -4.905719, 'wx': -0.05156049, 'wy': 0.08433538}, 's1': {'ax': 46603, 'ay': 46267, 'wz': 46475, 'az': 45883, 'wx': 47435, 'wy': 47083}}","{'pitch': 19.59, 'roll': -26.49, 'yaw': 12.81, 'wx': -27, 'wy': 49, 'wz': -102, 'ax': 195, 'ay': 157, 'az': 398}"
"{'time': 1291.505, 's2': {'ax': 6.126762, 'ay': -3.10528, 'wz': 0.202245, 'az': -6.138733, 'wx': -0.310562, 'wy': 0.4773675}, 's3': {'ax': 6.086061, 'ay': -3.229778, 'wz': 0.2035774, 'az': -6.150704, 'wx': -0.307098, 'wy': 0.5455819}, 's1': {'ax': 44842, 'ay': 44586, 'wz': 45163, 'az': 44282, 'wx': 45675, 'wy': 45355}}","{'pitch': 19.47, 'roll': -26.59, 'yaw': 13.12, 'wx': -117, 'wy': -100, 'wz': -105, 'ax': 208, 'ay': 165, 'az': 392}"
"{'time': 1291.545, 's2': {'ax': 5.621585, 'ay': -2.918532, 'wz': 0.1019219, 'az': -6.131551, 'wx': -0.02584686, 'wy': 2.011925}, 's3': {'ax': 5.590461, 'ay': -2.868254, 'wz': 0.0920628, 'az': -6.150704, 'wx': -0.02184992, 'wy': 2.028712}, 's1': {'ax': 46859, 'ay': 46779, 'wz': 47371, 'az': 46347, 'wx': 48251, 'wy': 47803}}","{'pitch': 19.24, 'roll': -27.21, 'yaw': 13.55, 'wx': -195, 'wy': -384, 'wz': -129, 'ax': 218, 'ay': 175, 'az': 392}"
"{'time': 1291.565, 's2': {'ax': 9.799467, 'ay': -2.482787, 'wz': -0.2058423, 'az': -7.357382, 'wx': -0.4115513, 'wy': 2.843288}, 's3': {'ax': 5.360618, 'ay': -2.454057, 'wz': -0.004396631, 'az': -7.357382, 'wx': -0.4190123, 'wy': 2.879793}, 's1': {'ax': 46187, 'ay': 45627, 'wz': 46299, 'az': 45659, 'wx': 47259, 'wy': 46747}}","{'pitch': 18.94, 'roll': -28.69, 'yaw': 14.04, 'wx': -238, 'wy': -817, 'wz': -132, 'ax': 217, 'ay': 178, 'az': 396}"
"{'time': 1291.585, 's2': {'ax': 7.285556, 'ay': -3.098097, 'wz': -0.4190123, 'az': -7.771579, 'wx': -0.2953736, 'wy': 3.681046}, 's3': {'ax': 8.836999, 'ay': -3.143587, 'wz': -0.4098193, 'az': -7.668628, 'wx': -0.2924426, 'wy': 3.683178}, 's1': {'ax': 32920, 'ay': 32503, 'wz': 32856, 'az': 32391, 'wx': 33416, 'wy': 33224}}","{'pitch': 18.18, 'roll': -34.73, 'yaw': 14.25, 'wx': -164, 'wy': -1774, 'wz': 144, 'ax': 184, 'ay': 146, 'az': 447}"
"{'time': 1291.585, 's2': {'ax': 7.285556, 'ay': -3.098097, 'wz': -0.4190123, 'az': -7.771579, 'wx': -0.2953736, 'wy': 3.681046}, 's3': {'ax': 8.836999, 'ay': -3.143587, 'wz': -0.4098193, 'az': -7.668628, 'wx': -0.2924426, 'wy': 3.683178}, 's1': {'ax': 32920, 'ay': 32503, 'wz': 32856, 'az': 32391, 'wx': 33416, 'wy': 33224}}","{'pitch': 18.18, 'roll': -34.73, 'yaw': 14.25, 'wx': -164, 'wy': -1774, 'wz': 144, 'ax': 184, 'ay': 146, 'az': 447}"
"{'time': 1291.609, 's2': {'ax': 18.99799, 'ay': -3.500323, 'wz': -0.009459419, 'az': -4.936844, 'wx': -0.2751225, 'wy': 4.229159}, 's3': {'ax': 18.9956, 'ay': -3.378219, 'wz': -0.06928025, 'az': -6.380548, 'wx': -0.2735238, 'wy': 4.205444}, 's1': {'ax': 34984, 'ay': 34952, 'wz': 35336, 'az': 34792, 'wx': 35624, 'wy': 35368}}","{'pitch': 17.82, 'roll': -39.11, 'yaw': 14.05, 'wx': -90, 'wy': -2161, 'wz': 184, 'ax': 322, 'ay': 190, 'az': 460}"
"{'time': 1291.629, 's2': {'ax': 18.46887, 'ay': -3.038242, 'wz': 0.5197351, 'az': -6.145916, 'wx': -0.3118944, 'wy': 4.085936}, 's3': {'ax': 9.785102, 'ay': -2.932897, 'wz': 0.5285283, 'az': -6.141128, 'wx': -0.2761884, 'wy': 4.058624}, 's1': {'ax': 37945, 'ay': 37737, 'wz': 38313, 'az': 37753, 'wx': 38729, 'wy': 38537}}","{'pitch': 17.76, 'roll': -43.82, 'yaw': 14.2, 'wx': -69, 'wy': -2375, 'wz': -35, 'ax': 457, 'ay': 196, 'az': 402}"
"{'time': 1291.649, 's2': {'ax': 7.199365, 'ay': -1.960851, 'wz': 0.2716585, 'az': -5.231331, 'wx': -0.136562, 'wy': 3.3934}, 's3': {'ax': 7.12275, 'ay': -1.884237, 'wz': 0.2692604, 'az': -5.231331, 'wx': -0.1201746, 'wy': 3.374481}, 's1': {'ax': 37513, 'ay': 37305, 'wz': 37737, 'az': 37273, 'wx': 38169, 'wy': 38089}}","{'pitch': 17.76, 'roll': -43.82, 'yaw': 14.2, 'wx': -69, 'wy': -2375, 'wz': -35, 'ax': 457, 'ay': 196, 'az': 402}"
"{'time': 1291.669, 's2': {'ax': 6.737284, 'ay': -2.401384, 'wz': -0.2182328, 'az': -6.248867, 'wx': 0.2637979, 'wy': 2.719916}, 's3': {'ax': 6.730101, 'ay': -0.02873042, 'wz': -0.2522068, 'az': -6.172252, 'wx': 0.2637979, 'wy': 2.716718}, 's1': {'ax': 33128, 'ay': 33048, 'wz': 33368, 'az': 32984, 'wx': 33832, 'wy': 33528}}","{'pitch': 18.24, 'roll': -51.95, 'yaw': 14.7, 'wx': 32, 'wy': -1883, 'wz': -132, 'ax': 281, 'ay': 126, 'az': 432}"
"{'time': 1291.669, 's2': {'ax': 6.737284, 'ay': -2.401384, 'wz': -0.2182328, 'az': -6.248867, 'wx': 0.2637979, 'wy': 2.719916}, 's3': {'ax': 6.730101, 'ay': -0.02873042, 'wz': -0.2522068, 'az': -6.172252, 'wx': 0.2637979, 'wy': 2.716718}, 's1': {'ax': 33128, 'ay': 33048, 'wz': 33368, 'az': 32984, 'wx': 33832, 'wy': 33528}}","{'pitch': 18.24, 'roll': -51.95, 'yaw': 14.7, 'wx': 32, 'wy': -1883, 'wz': -132, 'ax': 281, 'ay': 126, 'az': 432}"
"{'time': 1291.689, 's2': {'ax': 9.727641, 'ay': -2.837129, 'wz': -0.141758, 'az': -4.419696, 'wx': 0.5427841, 'wy': 1.739334}, 's3': {'ax': 9.727641, 'ay': -2.767697, 'wz': -0.136562, 'az': -3.849876, 'wx': 0.375046, 'wy': 2.182727}, 's1': {'ax': 32343, 'ay': 32071, 'wz': 32535, 'az': 32023, 'wx': 32984, 'wy': 32679}}","{'pitch': 18.34, 'roll': -56.97, 'yaw': 13.69, 'wx': 232, 'wy': -922, 'wz': 110, 'ax': 365, 'ay': 151, 'az': 275}"
"{'time': 1291.709, 's2': {'ax': 9.785102, 'ay': -2.458845, 'wz': -0.1024548, 'az': -0.1173159, 'wx': 0.5025483, 'wy': 1.285282}, 's3': {'ax': 9.799467, 'ay': -2.456451, 'wz': -0.1029878, 'az': -0.4716577, 'wx': 0.4890919, 'wy': 1.295807}, 's1': {'ax': 33800, 'ay': 33848, 'wz': 34088, 'az': 33640, 'wx': 34616, 'wy': 34200}}","{'pitch': 18.41, 'roll': -58.61, 'yaw': 13.29, 'wx': 183, 'wy': -753, 'wz': 74, 'ax': 404, 'ay': 151, 'az': 165}"
"{'time': 1291.729, 's2': {'ax': 8.537724, 'ay': -2.607286, 'wz': -0.2074411, 'az': -1.841141, 'wx': 0.5431838, 'wy': 1.474737}, 's3': {'ax': 8.537724, 'ay': -2.607286, 'wz': -0.1393599, 'az': -1.841141, 'wx': 0.5453155, 'wy': 1.491924}, 's1': {'ax': 37433, 'ay': 37177, 'wz': 37593, 'az': 36937, 'wx': 37961, 'wy': 38025}}","{'pitch': 18.51, 'roll': -60.29, 'yaw': 12.69, 'wx': 267, 'wy': -748, 'wz': 101, 'ax': 399, 'ay': 150, 'az': 186}"
"{'time': 1291.769, 's2': {'ax': 7.024588, 'ay': -1.228225, 'wz': -0.2154349, 'az': -2.516306, 'wx': 0.2705927, 'wy': -0.4797657}, 's3': {'ax': 7.038953, 'ay': -1.812411, 'wz': -0.2340873, 'az': -2.463634, 'wx': 0.2727244, 'wy': -0.4781669}, 's1': {'ax': 33064, 'ay': 33080, 'wz': 33400, 'az': 32904, 'wx': 33640, 'wy': 33544}}","{'pitch': 18.51, 'roll': -60.29, 'yaw': 12.69, 'wx': 267, 'wy': -748, 'wz': 101, 'ax': 399, 'ay': 150, 'az': 186}"
"{'time': 1291.769, 's2': {'ax': 7.024588, 'ay': -1.228225, 'wz': -0.2154349, 'az': -2.516306, 'wx': 0.2705927, 'wy': -0.4797657}, 's3': {'ax': 7.038953, 'ay': -1.812411, 'wz': -0.2340873, 'az': -2.463634, 'wx': 0.2727244, 'wy': -0.4781669}, 's1': {'ax': 33064, 'ay': 33080, 'wz': 33400, 'az': 32904, 'wx': 33640, 'wy': 33544}}","{'pitch': 18.54, 'roll': -60.27, 'yaw': 11.98, 'wx': 82, 'wy': 294, 'wz': 144, 'ax': 313, 'ay': 117, 'az': 178}"
"{'time': 1291.789, 's2': {'ax': 7.81228, 'ay': -1.850718, 'wz': -0.4437932, 'az': -0.1747767, 'wx': 0.2554043, 'wy': -0.6822772}, 's3': {'ax': 7.958326, 'ay': -1.927332, 'wz': -0.4468576, 'az': -0.07900865, 'wx': 0.2534058, 'wy': -0.6849418}, 's1': {'ax': 32583, 'ay': 32471, 'wz': 32808, 'az': 32279, 'wx': 33208, 'wy': 32647}}","{'pitch': 18.54, 'roll': -60.27, 'yaw': 11.98, 'wx': 82, 'wy': 294, 'wz': 144, 'ax': 313, 'ay': 117, 'az': 178}"
"{'time': 1291.809, 's2': {'ax': 9.421184, 'ay': -2.743755, 'wz': -0.5287948, 'az': -0.04070143, 'wx': 0.1990475, 'wy': -0.7851317}, 's3': {'ax': 9.390059, 'ay': -2.477999, 'wz': -0.5174702, 'az': -0.2322376, 'wx': 0.2404824, 'wy': -0.7845988}, 's1': {'ax': 34360, 'ay': 34440, 'wz': 34728, 'az': 34328, 'wx': 34840, 'wy': 34712}}","{'pitch': 18.1, 'roll': -59.58, 'yaw': 11.65, 'wx': 22, 'wy': 399, 'wz': 269, 'ax': 360, 'ay': 128, 'az': 165}"
"{'time': 1291.829, 's2': {'ax': 9.648633, 'ay': -2.458845, 'wz': -0.3420046, 'az': -3.009511, 'wx': 0.3206876, 'wy': -1.092363}, 's3': {'ax': 9.648633, 'ay': -3.071761, 'wz': -0.3506646, 'az': -3.701436, 'wx': 0.332412, 'wy': -1.160045}, 's1': {'ax': 38281, 'ay': 37801, 'wz': 38169, 'az': 37865, 'wx': 38681, 'wy': 38393}}","{'pitch': 17.63, 'roll': -58.76, 'yaw': 11.24, 'wx': 47, 'wy': 473, 'wz': 301, 'ax': 407, 'ay': 159, 'az': 209}"
