device,kernel
"{'time': 203.6, 's2': {'ax': -19.6133, 'ay': -0.09816227, 'wz': 2.028712, 'az': -11.64779, 'wx': -4.365721, 'wy': -0.2793859}, 's3': {'ax': -19.6133, 'ay': -0.09816227, 'wz': 1.977018, 'az': -11.64779, 'wx': -4.365721, 'wy': -0.2775207}, 's1': {'ax': 17556, 'ay': 17316, 'wz': 17684, 'az': 17028, 'wx': 18500, 'wy': 18068}}","{'pitch': 33.63, 'roll': -134.63, 'yaw': 355.32, 'wx': 3314, 'wy': 976, 'wz': 1643, 'ax': 1248, 'ay': 181, 'az': -568}"
"{'time': 203.66, 's2': {'ax': -15.6892, 'ay': -5.212177, 'wz': -1.655398, 'az': -1.233014, 'wx': 2.21457, 'wy': -1.160045}, 's3': {'ax': -15.45936, 'ay': -4.924873, 'wz': -1.739734, 'az': -1.074997, 'wx': 2.293576, 'wy': -1.133132}, 's1': {'ax': 18452, 'ay': 18020, 'wz': 18916, 'az': 17924, 'wx': 20036, 'wy': 19428}}","{'pitch': 31.49, 'roll': -135.49, 'yaw': 351.14, 'wx': -1667, 'wy': -297, 'wz': -1812, 'ax': 775, 'ay': 224, 'az': -388}"
"{'time': 203.76, 's2': {'ax': 6.423643, 'ay': 3.397372, 'wz': -3.43217, 'az': 9.172187, 'wx': 4.365588, 'wy': 1.081038}, 's3': {'ax': 6.739678, 'ay': 3.287239, 'wz': -3.291478, 'az': 9.799467, 'wx': 4.365588, 'wy': 1.080905}, 's1': {'ax': 18612, 'ay': 18164, 'wz': 18836, 'az': 17780, 'wx': 19876, 'wy': 19300}}","{'pitch': 66.02, 'roll': -122.69, 'yaw': 2.56, 'wx': -2355, 'wy': -1353, 'wz': -1526, 'ax': -526, 'ay': -173, 'az': 900}"
"{'time': 203.82, 's2': {'ax': 13.43626, 'ay': 0.6105214, 'wz': 4.058624, 'az': 19.6127, 'wx': -2.850749, 'wy': -0.8875865}, 's3': {'ax': 12.86644, 'ay': 0.7637503, 'wz': 4.329082, 'az': 19.6127, 'wx': -3.010627, 'wy': -0.8216371}, 's1': {'ax': 18372, 'ay': 17956, 'wz': 18820, 'az': 17620, 'wx': 19652, 'wy': 19348}}","{'pitch': 69.21, 'roll': -121.53, 'yaw': 7.1, 'wx': -650, 'wy': -1237, 'wz': -549, 'ax': -417, 'ay': 125, 'az': 1815}"
"{'time': 203.82, 's2': {'ax': 13.43626, 'ay': 0.6105214, 'wz': 4.058624, 'az': 19.6127, 'wx': -2.850749, 'wy': -0.8875865}, 's3': {'ax': 12.86644, 'ay': 0.7637503, 'wz': 4.329082, 'az': 19.6127, 'wx': -3.010627, 'wy': -0.8216371}, 's1': {'ax': 18372, 'ay': 17956, 'wz': 18820, 'az': 17620, 'wx': 19652, 'wy': 19348}}","{'pitch': 68.93, 'roll': -123.73, 'yaw': 5.66, 'wx': 1064, 'wy': 306, 'wz': 591, 'ax': -674, 'ay': -14, 'az': 1462}"
"{'time': 203.84, 's2': {'ax': 3.521871, 'ay': 2.121263, 'wz': 4.365588, 'az': 18.72745, 'wx': -4.365721, 'wy': -0.005062788}, 's3': {'ax': 4.900931, 'ay': 2.080561, 'wz': 4.365588, 'az': 18.73223, 'wx': -4.365721, 'wy': -0.004529862}, 's1': {'ax': 17540, 'ay': 17236, 'wz': 17908, 'az': 17236, 'wx': 18756, 'wy': 18292}}","{'pitch': 56.83, 'roll': -128.79, 'yaw': 358.61, 'wx': 3456, 'wy': -182, 'wz': 2803, 'ax': 275, 'ay': -120, 'az': 295}"
"{'time': 203.86, 's2': {'ax': -9.196129, 'ay': -0.8020576, 'wz': 4.365588, 'az': 2.449268, 'wx': -4.365721, 'wy': 2.039104}, 's3': {'ax': -0.4620809, 'ay': -0.6272808, 'wz': 4.365588, 'az': 1.599327, 'wx': -4.365721, 'wy': 2.175799}, 's1': {'ax': 18052, 'ay': 17684, 'wz': 18180, 'az': 17364, 'wx': 19124, 'wy': 18612}}","{'pitch': 56.83, 'roll': -128.79, 'yaw': 358.61, 'wx': 3456, 'wy': -182, 'wz': 2803, 'ax': 275, 'ay': -120, 'az': 295}"
"{'time': 203.88, 's2': {'ax': -17.82004, 'ay': -0.3184288, 'wz': 4.343072, 'az': -3.679888, 'wx': -4.365721, 'wy': 2.316891}, 's3': {'ax': -18.02355, 'ay': -0.1556231, 'wz': 4.290579, 'az': -4.608838, 'wx': -4.365721, 'wy': 2.312761}, 's1': {'ax': 18340, 'ay': 17940, 'wz': 18788, 'az': 17588, 'wx': 19652, 'wy': 19284}}","{'pitch': 47.88, 'roll': -132.78, 'yaw': 355.16, 'wx': 3693, 'wy': -1071, 'wz': 2463, 'ax': 858, 'ay': 114, 'az': -389}"
"{'time': 203.9, 's2': {'ax': -17.82004, 'ay': -0.3184288, 'wz': 4.343072, 'az': -3.679888, 'wx': -4.365721, 'wy': 2.316891}, 's3': {'ax': -18.02355, 'ay': -0.1556231, 'wz': 4.290579, 'az': -4.608838, 'wx': -4.365721, 'wy': 2.312761}, 's1': {'ax': 18548, 'ay': 18116, 'wz': 19012, 'az': 17748, 'wx': 19860, 'wy': 19540}}","{'pitch': 38.72, 'roll': -135.75, 'yaw': 353.13, 'wx': -83, 'wy': -37, 'wz': -191, 'ax': 1273, 'ay': 546, 'az': -776}"
"{'time': 203.92, 's2': {'ax': -17.82004, 'ay': -0.3184288, 'wz': 4.343072, 'az': -3.679888, 'wx': -4.365721, 'wy': 2.316891}, 's3': {'ax': -18.02355, 'ay': -0.1556231, 'wz': 4.290579, 'az': -4.608838, 'wx': -4.365721, 'wy': 2.312761}, 's1': {'ax': 18596, 'ay': 18164, 'wz': 19092, 'az': 17796, 'wx': 19956, 'wy': 19380}}","{'pitch': 38.72, 'roll': -135.75, 'yaw': 353.13, 'wx': -83, 'wy': -37, 'wz': -191, 'ax': 1273, 'ay': 546, 'az': -776}"
"{'time': 203.94, 's2': {'ax': -17.82004, 'ay': -0.3184288, 'wz': 4.343072, 'az': -3.679888, 'wx': -4.365721, 'wy': 2.316891}, 's3': {'ax': -18.02355, 'ay': -0.1556231, 'wz': 4.290579, 'az': -4.608838, 'wx': -4.365721, 'wy': 2.312761}, 's1': {'ax': 18564, 'ay': 18116, 'wz': 19028, 'az': 17748, 'wx': 19908, 'wy': 19556}}","{'pitch': 40.43, 'roll': -136.12, 'yaw': 352.7, 'wx': -963, 'wy': 168, 'wz': -1025, 'ax': 853, 'ay': 330, 'az': -542}"
"{'time': 203.96, 's2': {'ax': -17.82004, 'ay': -0.3184288, 'wz': 4.343072, 'az': -3.679888, 'wx': -4.365721, 'wy': 2.316891}, 's3': {'ax': -18.02355, 'ay': -0.1556231, 'wz': 4.290579, 'az': -4.608838, 'wx': -4.365721, 'wy': 2.312761}, 's1': {'ax': 18500, 'ay': 18100, 'wz': 18980, 'az': 17764, 'wx': 19988, 'wy': 19508}}","{'pitch': 49.59, 'roll': -132.46, 'yaw': 354.6, 'wx': -2389, 'wy': 481, 'wz': -1713, 'ax': 386, 'ay': 238, 'az': -135}"
"{'time': 203.98, 's2': {'ax': -5.815516, 'ay': -0.04070143, 'wz': -2.187391, 'az': -19.31642, 'wx': -0.002264931, 'wy': -0.07474273}, 's3': {'ax': -4.908113, 'ay': -3.756502, 'wz': -2.729775, 'az': 0.8858546, 'wx': 4.365588, 'wy': -0.01732006}, 's1': {'ax': 18612, 'ay': 18180, 'wz': 19044, 'az': 17796, 'wx': 19908, 'wy': 19332}}","{'pitch': 49.59, 'roll': -132.46, 'yaw': 354.6, 'wx': -2389, 'wy': 481, 'wz': -1713, 'ax': 386, 'ay': 238, 'az': -135}"
"{'time': 204.0, 's2': {'ax': -5.815516, 'ay': -0.04070143, 'wz': -2.187391, 'az': -19.31642, 'wx': -0.002264931, 'wy': -0.07474273}, 's3': {'ax': -4.908113, 'ay': -3.756502, 'wz': -2.729775, 'az': 0.8858546, 'wx': 4.365588, 'wy': -0.01732006}, 's1': {'ax': 18452, 'ay': 18036, 'wz': 18916, 'az': 17940, 'wx': 20004, 'wy': 19412}}","{'pitch': 55.45, 'roll': -129.93, 'yaw': 357.05, 'wx': -2519, 'wy': 127, 'wz': -1651, 'ax': 113, 'ay': 156, 'az': 210}"
"{'time': 204.0, 's2': {'ax': -5.815516, 'ay': -0.04070143, 'wz': -2.187391, 'az': -19.31642, 'wx': -0.002264931, 'wy': -0.07474273}, 's3': {'ax': -4.908113, 'ay': -3.756502, 'wz': -2.729775, 'az': 0.8858546, 'wx': 4.365588, 'wy': -0.01732006}, 's1': {'ax': 18452, 'ay': 18036, 'wz': 18916, 'az': 17940, 'wx': 20004, 'wy': 19412}}","{'pitch': 60.66, 'roll': -126.52, 'yaw': 0.65, 'wx': -2120, 'wy': 332, 'wz': -1262, 'ax': -52, 'ay': 138, 'az': 638}"
"{'time': 204.02, 's2': {'ax': -5.815516, 'ay': -0.04070143, 'wz': -2.187391, 'az': -19.31642, 'wx': -0.002264931, 'wy': -0.07474273}, 's3': {'ax': -0.6536171, 'ay': -2.89459, 'wz': -0.1452221, 'az': 18.82082, 'wx': 4.330282, 'wy': -0.157879}, 's1': {'ax': 18468, 'ay': 18068, 'wz': 18916, 'az': 17700, 'wx': 20036, 'wy': 19444}}","{'pitch': 65.44, 'roll': -120.09, 'yaw': 5.93, 'wx': -192, 'wy': 530, 'wz': -87, 'ax': -183, 'ay': 261, 'az': 790}"
"{'time': 204.06, 's2': {'ax': 2.408567, 'ay': -4.60405, 'wz': 0.2713921, 'az': 14.70519, 'wx': -0.1450888, 'wy': -0.9584656}, 's3': {'ax': 2.37026, 'ay': -4.637568, 'wz': 0.4753691, 'az': 14.67885, 'wx': -0.2219632, 'wy': -0.9769848}, 's1': {'ax': 18628, 'ay': 18180, 'wz': 18804, 'az': 17796, 'wx': 19860, 'wy': 19300}}","{'pitch': 65.44, 'roll': -120.09, 'yaw': 5.93, 'wx': -192, 'wy': 530, 'wz': -87, 'ax': -183, 'ay': 261, 'az': 790}"
"{'time': 204.06, 's2': {'ax': 2.408567, 'ay': -4.60405, 'wz': 0.2713921, 'az': 14.70519, 'wx': -0.1450888, 'wy': -0.9584656}, 's3': {'ax': 2.37026, 'ay': -4.637568, 'wz': 0.4753691, 'az': 14.67885, 'wx': -0.2219632, 'wy': -0.9769848}, 's1': {'ax': 18628, 'ay': 18180, 'wz': 18804, 'az': 17796, 'wx': 19860, 'wy': 19300}}","{'pitch': 65.44, 'roll': -120.09, 'yaw': 5.93, 'wx': -192, 'wy': 530, 'wz': -87, 'ax': -183, 'ay': 261, 'az': 790}"
"{'time': 204.08, 's2': {'ax': -0.6153098, 'ay': -4.922479, 'wz': 0.8120444, 'az': 19.59175, 'wx': -0.004663095, 'wy': -0.9723216}, 's3': {'ax': -0.7900866, 'ay': -5.829881, 'wz': 0.9769848, 'az': 18.9118, 'wx': -0.02158346, 'wy': -0.8741302}, 's1': {'ax': 18372, 'ay': 18212, 'wz': 18804, 'az': 17844, 'wx': 19892, 'wy': 19316}}","{'pitch': 65.02, 'roll': -119.22, 'yaw': 5.6, 'wx': 446, 'wy': 644, 'wz': 343, 'ax': -19, 'ay': 270, 'az': 564}"
"{'time': 204.1, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18516, 'ay': 18084, 'wz': 18980, 'az': 17716, 'wx': 19796, 'wy': 19444}}","{'pitch': 65.02, 'roll': -119.22, 'yaw': 5.6, 'wx': 446, 'wy': 644, 'wz': 343, 'ax': -19, 'ay': 270, 'az': 564}"
"{'time': 204.14, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18436, 'ay': 18004, 'wz': 18868, 'az': 17684, 'wx': 19988, 'wy': 19380}}","{'pitch': 63.63, 'roll': -119.54, 'yaw': 4.01, 'wx': 785, 'wy': 421, 'wz': 464, 'ax': 150, 'ay': 319, 'az': 366}"
"{'time': 204.14, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18436, 'ay': 18004, 'wz': 18868, 'az': 17684, 'wx': 19988, 'wy': 19380}}","{'pitch': 61.94, 'roll': -121.01, 'yaw': 1.71, 'wx': 918, 'wy': 128, 'wz': 446, 'ax': 252, 'ay': 326, 'az': 179}"
"{'time': 204.16, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18516, 'ay': 18100, 'wz': 18980, 'az': 17732, 'wx': 19812, 'wy': 19476}}","{'pitch': 60.27, 'roll': -122.94, 'yaw': 359.59, 'wx': 819, 'wy': -175, 'wz': 417, 'ax': 338, 'ay': 368, 'az': 84}"
"{'time': 204.16, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18516, 'ay': 18100, 'wz': 18980, 'az': 17732, 'wx': 19812, 'wy': 19476}}","{'pitch': 58.85, 'roll': -124.73, 'yaw': 358.05, 'wx': 605, 'wy': -211, 'wz': 306, 'ax': 418, 'ay': 396, 'az': 57}"
"{'time': 204.18, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18580, 'ay': 18164, 'wz': 18948, 'az': 17780, 'wx': 19876, 'wy': 19316}}","{'pitch': 57.94, 'roll': -125.92, 'yaw': 357.07, 'wx': 361, 'wy': -152, 'wz': 144, 'ax': 417, 'ay': 408, 'az': 61}"
"{'time': 204.2, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18516, 'ay': 18084, 'wz': 18980, 'az': 17716, 'wx': 19828, 'wy': 19524}}","{'pitch': 57.57, 'roll': -126.51, 'yaw': 356.55, 'wx': 81, 'wy': 7, 'wz': -9, 'ax': 402, 'ay': 400, 'az': 72}"
"{'time': 204.24, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18452, 'ay': 18244, 'wz': 18868, 'az': 17844, 'wx': 19956, 'wy': 19364}}","{'pitch': 57.74, 'roll': -126.44, 'yaw': 356.5, 'wx': -156, 'wy': 99, 'wz': -140, 'ax': 375, 'ay': 393, 'az': 94}"
"{'time': 204.24, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18452, 'ay': 18244, 'wz': 18868, 'az': 17844, 'wx': 19956, 'wy': 19364}}","{'pitch': 58.34, 'roll': -125.93, 'yaw': 356.84, 'wx': -316, 'wy': 109, 'wz': -227, 'ax': 340, 'ay': 380, 'az': 137}"
"{'time': 204.26, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18580, 'ay': 18164, 'wz': 19076, 'az': 17764, 'wx': 19892, 'wy': 19348}}","{'pitch': 60.02, 'roll': -124.55, 'yaw': 357.97, 'wx': -343, 'wy': 120, 'wz': -247, 'ax': 234, 'ay': 355, 'az': 253}"
"{'time': 204.28, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18340, 'ay': 18196, 'wz': 18804, 'az': 17812, 'wx': 19876, 'wy': 19300}}","{'pitch': 60.02, 'roll': -124.55, 'yaw': 357.97, 'wx': -343, 'wy': 120, 'wz': -247, 'ax': 234, 'ay': 355, 'az': 253}"
"{'time': 204.3, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18500, 'ay': 18084, 'wz': 18964, 'az': 17716, 'wx': 19860, 'wy': 19508}}","{'pitch': 60.72, 'roll': -123.9, 'yaw': 358.47, 'wx': -256, 'wy': 106, 'wz': -193, 'ax': 203, 'ay': 354, 'az': 268}"
"{'time': 204.32, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18516, 'ay': 18100, 'wz': 18996, 'az': 17716, 'wx': 19844, 'wy': 19540}}","{'pitch': 61.26, 'roll': -123.32, 'yaw': 358.88, 'wx': -201, 'wy': 99, 'wz': -140, 'ax': 193, 'ay': 354, 'az': 281}"
"{'time': 204.34, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18420, 'ay': 18244, 'wz': 18868, 'az': 17828, 'wx': 19940, 'wy': 19348}}","{'pitch': 61.82, 'roll': -122.7, 'yaw': 359.28, 'wx': -18, 'wy': 58, 'wz': -49, 'ax': 203, 'ay': 362, 'az': 281}"
"{'time': 204.34, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18420, 'ay': 18244, 'wz': 18868, 'az': 17828, 'wx': 19940, 'wy': 19348}}","{'pitch': 61.82, 'roll': -122.7, 'yaw': 359.28, 'wx': -18, 'wy': 58, 'wz': -49, 'ax': 203, 'ay': 362, 'az': 281}"
"{'time': 204.36, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18532, 'ay': 18116, 'wz': 19028, 'az': 17732, 'wx': 19844, 'wy': 19284}}","{'pitch': 61.85, 'roll': -122.61, 'yaw': 359.22, 'wx': 22, 'wy': 57, 'wz': 15, 'ax': 177, 'ay': 354, 'az': 260}"
"{'time': 204.38, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18564, 'ay': 18132, 'wz': 18964, 'az': 17748, 'wx': 19860, 'wy': 19284}}","{'pitch': 61.7, 'roll': -122.62, 'yaw': 359.18, 'wx': 79, 'wy': -7, 'wz': 95, 'ax': 201, 'ay': 361, 'az': 256}"
"{'time': 204.4, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18404, 'ay': 18020, 'wz': 18900, 'az': 17844, 'wx': 19988, 'wy': 19396}}","{'pitch': 61.7, 'roll': -122.62, 'yaw': 359.18, 'wx': 79, 'wy': -7, 'wz': 95, 'ax': 201, 'ay': 361, 'az': 256}"
"{'time': 204.42, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18612, 'ay': 18164, 'wz': 18788, 'az': 17780, 'wx': 19892, 'wy': 19316}}","{'pitch': 61.37, 'roll': -122.73, 'yaw': 359.1, 'wx': 128, 'wy': -20, 'wz': 140, 'ax': 234, 'ay': 368, 'az': 247}"
"{'time': 204.44, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18580, 'ay': 18164, 'wz': 18900, 'az': 17780, 'wx': 19860, 'wy': 19284}}","{'pitch': 61.0, 'roll': -122.87, 'yaw': 358.96, 'wx': 135, 'wy': -8, 'wz': 125, 'ax': 264, 'ay': 373, 'az': 239}"
"{'time': 204.46, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18580, 'ay': 18148, 'wz': 18804, 'az': 17748, 'wx': 19828, 'wy': 19268}}","{'pitch': 60.49, 'roll': -123.3, 'yaw': 358.47, 'wx': 87, 'wy': 25, 'wz': 39, 'ax': 269, 'ay': 382, 'az': 219}"
"{'time': 204.46, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18580, 'ay': 18148, 'wz': 18804, 'az': 17748, 'wx': 19828, 'wy': 19268}}","{'pitch': 60.49, 'roll': -123.3, 'yaw': 358.47, 'wx': 87, 'wy': 25, 'wz': 39, 'ax': 269, 'ay': 382, 'az': 219}"
"{'time': 204.5, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18468, 'ay': 18052, 'wz': 18916, 'az': 17700, 'wx': 19748, 'wy': 19444}}","{'pitch': 60.38, 'roll': -123.4, 'yaw': 358.26, 'wx': 62, 'wy': 50, 'wz': 3, 'ax': 267, 'ay': 370, 'az': 222}"
"{'time': 204.52, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18548, 'ay': 18164, 'wz': 18740, 'az': 17780, 'wx': 19796, 'wy': 19252}}","{'pitch': 60.38, 'roll': -123.4, 'yaw': 358.26, 'wx': 62, 'wy': 50, 'wz': 3, 'ax': 267, 'ay': 370, 'az': 222}"
"{'time': 204.54, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18212, 'ay': 18068, 'wz': 18628, 'az': 17684, 'wx': 19620, 'wy': 19108}}","{'pitch': 60.34, 'roll': -123.44, 'yaw': 358.08, 'wx': 34, 'wy': 61, 'wz': -19, 'ax': 265, 'ay': 375, 'az': 215}"
"{'time': 204.54, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18212, 'ay': 18068, 'wz': 18628, 'az': 17684, 'wx': 19620, 'wy': 19108}}","{'pitch': 60.39, 'roll': -123.44, 'yaw': 357.93, 'wx': -5, 'wy': 66, 'wz': -58, 'ax': 266, 'ay': 379, 'az': 212}"
"{'time': 204.56, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18116, 'ay': 17988, 'wz': 18564, 'az': 17668, 'wx': 19524, 'wy': 19012}}","{'pitch': 60.56, 'roll': -123.33, 'yaw': 357.85, 'wx': -51, 'wy': 145, 'wz': -104, 'ax': 267, 'ay': 376, 'az': 231}"
"{'time': 204.58, 's2': {'ax': -2.607286, 'ay': -6.155493, 'wz': 0.9777841, 'az': 7.352593, 'wx': -1.435833, 'wy': -0.04729709}, 's3': {'ax': -3.756502, 'ay': -5.068525, 'wz': 0.9804487, 'az': 7.33344, 'wx': -1.451821, 'wy': -0.0001332312}, 's1': {'ax': 18052, 'ay': 17684, 'wz': 18468, 'az': 17380, 'wx': 19460, 'wy': 18932}}","{'pitch': 61.42, 'roll': -121.8, 'yaw': 357.83, 'wx': -184, 'wy': 674, 'wz': -273, 'ax': 269, 'ay': 386, 'az': 253}"
