time,data,butter,laplace,gaussian,target
51.449999999999996,3691.0,3725.9996948222724,3714.7735737269204,3727.5618102993913,3725.033294260449
51.48,3691.0,3726.388367552193,3715.5186059924713,3727.4314379268276,3725.405698433684
51.51,3727.0,3726.7753748877344,3716.1022633139078,3727.380345832583,3725.768560824837
51.54,3727.0,3727.1604603628057,3716.6293611812644,3727.4233186370925,3726.1336362720804
51.57,3727.0,3727.543356769,3717.1484098355895,3727.5752532749007,3726.5070517262493
51.6,3727.0,3727.923794550198,3717.657739403183,3727.847782845583,3726.8895878650355
51.629999999999995,3727.0,3728.3015036220254,3718.1559171272397,3728.2528478273466,3727.282079393079
51.66,3727.0,3728.676213001281,3718.6417276794173,3728.797029711664,3727.6848461401332
51.69,3728.0,3729.047650498926,3719.115397261846,3729.4864578478305,3728.0983059101086
51.72,3728.0,3729.4155425986974,3719.5784294934333,3730.325737838197,3728.5228508121213
51.75,3728.0,3729.779614460714,3720.0309682123307,3731.3139261786473,3728.9581810076697
51.78,3728.0,3730.139589806735,3720.471950507128,3732.4479407758754,3729.4036609736886
51.809999999999995,3728.0,3730.495190626437,3720.900491088615,3733.726486524449,3729.858850262456
51.839999999999996,3718.0,3730.8461362177813,3721.3034401562,3735.1418494927584,3730.321437939121
51.87,3718.0,3731.19214040462,3721.6568354699666,3736.682025812619,3730.787598451955
51.9,3718.0,3731.5329075408267,3721.952096887186,3738.3331269542446,3731.2548484168046
51.93,3731.0,3731.86813052897,3722.210484191051,3740.0761576152827,3731.7231686038094
51.96,3731.0,3732.197493046248,3722.4671910593815,3741.889251372794,3732.1936386802163
51.989999999999995,3733.0,3732.5206740900517,3722.739771187854,3743.747088145859,3732.6652252054128
52.019999999999996,3733.0,3732.837351311232,3723.0300455355177,3745.62214529775,3733.135100132312
52.05,3733.0,3733.1472022218613,3723.337055930586,3747.4849752414866,3733.5999648946968
52.08,3733.0,3733.4499043740234,3723.6573840607284,3749.305435431577,3734.05620544845
52.11,3729.0,3733.745134936247,3723.9829613343018,3751.0539650773785,3734.499800590166
52.14,3729.0,3734.032569424294,3724.30163477846,3752.7022225618557,3734.9264412734665
52.169999999999995,3729.0,3734.311879952026,3724.607630415319,3754.2250165740898,3735.3327686605626
52.199999999999996,3729.0,3734.5827339770726,3724.900860708983,3755.60127422588,3735.7164006751445
52.23,3729.0,3734.844793785226,3725.18131147213,3756.814253242969,3736.075391499691
52.26,3947.0,3735.0977295030393,3725.7199302706235,3757.85012486526,3736.4351891160204
52.29,3947.0,3735.3412719480534,3727.026642859453,3758.706097884186,3736.846291632807
52.32,3947.0,3735.5752920405953,3729.2790047851067,3759.3824832292457,3737.326382433912
52.35,3727.0,3735.7998402737926,3732.085516973198,3759.8876450680464,3737.8371884231588
52.379999999999995,3727.0,3736.0151061692477,3734.8228095584986,3760.2299088681975,3738.3173567780677
52.41,3727.0,3736.2213376692043,3737.2117211346654,3760.423337800526,3738.7405760288825
52.44,3728.0,3736.4187873949422,3739.2810104203127,3760.4843459305966,3739.111565551045
52.47,3728.0,3736.607699291148,3741.059015829091,3760.430075213474,3739.4350685371755
52.5,3728.0,3736.788308798801,3742.571076843735,3760.2770167009157,3739.715456393506
52.53,3728.0,3736.9608429145856,3743.8397471438607,3760.0395235748524,3739.95660140354
52.559999999999995,3728.0,3737.1255200756914,3744.88624012821,3759.728710883604,3740.161911161735
52.589999999999996,3743.0,3737.282550905101,3745.7491146893094,3759.351488366398,3740.3361010296517
52.62,3743.0,3737.4321417050623,3746.4821223526983,3758.9101208161815,3740.484937680938
52.65,3729.0,3737.574498932435,3747.0975459336805,3758.4020645421847,3740.6095601935344
52.68,3729.0,3737.7098292964247,3747.5708272218862,3757.82042324138,3740.7069884834673
52.71,3729.0,3737.838335417623,3747.898288287733,3757.153645820758,3740.7758617449476
52.739999999999995,3735.0,3737.9602126510026,3748.1022447663495,3756.3875944063348,3740.817154038071
52.769999999999996,3735.0,3738.075649569612,3748.210558893788,3755.506854421876,3740.8322609872557
52.8,3735.0,3738.184830038151,3748.2409621377797,3754.4953589328743,3740.821496137586
52.83,3898.0,3738.287944488834,3748.4046636643175,3753.3379930475694,3740.804621262256
52.86,3898.0,3738.385229887573,3749.0908804581827,3752.02246174029,3740.819518129906
52.89,3898.0,3738.4770291942878,3750.4396736056897,3750.540125534078,3740.879603269407
52.919999999999995,3729.0,3738.5638206829817,3752.1594163689997,3748.887124400499,3740.9557106233356
52.949999999999996,3729.0,3738.6461866099976,3753.7796044794995,3747.0652341909895,3741.0014331550474
52.98,3735.0,3738.724751741242,3755.1008898470764,3745.0822225721768,3740.9981126349194
53.01,3735.0,3738.8001435643628,3756.16541265533,3742.9520354676692,3740.95185966379
53.04,3735.0,3738.8729841120908,3757.0043688176297,3740.6945469525804,3740.868278866694
53.07,3730.0,3738.9438910455897,3757.6328791243063,3738.335241510838,3740.751924899986
53.1,3730.0,3739.013476730567,3758.059187517878,3735.904173587147,3740.6071174949566
53.129999999999995,3703.0,3739.0823446965437,3758.2642726931786,3733.4354317905395,3740.435846205607
53.16,3703.0,3739.1510817734634,3758.205025440508,3730.965954130439,3740.2379633758655
53.19,3703.0,3739.2202478538825,3757.878076076309,3728.534406935372,3740.0174465842742
53.22,3737.0,3739.2903713190667,3757.3575679013093,3726.1798634799484,3739.786040193379
53.25,3737.0,3739.3619556095123,3756.752473097593,3723.940569791048,3739.5588687764744
53.28,3737.0,3739.43549158012,3756.117613215578,3721.853155966758,3739.3454701823302
53.309999999999995,3729.0,3739.5114652254933,3755.449568160911,3719.9511847415374,3739.14924747064
53.339999999999996,3729.0,3739.59035772985,3754.735528327532,3718.264313386275,3738.972270355261
53.37,3731.0,3739.6726425913225,3753.976787522986,3716.817312608211,3738.8175240861774
53.4,3731.0,3739.7587840832402,3753.187141908615,3715.629532845614,3738.6886947420153
53.43,3731.0,3739.849237417323,3752.3764960816557,3714.7142157566946,3738.5884611176934
53.46,3574.0,3739.944439585318,3751.356158573092,3714.078243770868,3738.4989919026507
53.489999999999995,3574.0,3740.0447711468023,3749.764719679601,3713.7199819166385,3738.384287077066
53.519999999999996,3574.0,3740.1504987677617,3747.479567144761,3713.635996059459,3738.2319553346315
53.55,3734.0,3740.2617466211636,3744.789318745907,3713.8138584467656,3738.069715016198
53.58,3734.0,3740.3785256989163,3742.1507959258506,3714.237560458975,3737.941656197616
53.61,3728.0,3740.500791802744,3739.7626325671613,3714.8815996798176,3737.865056666894
53.64,3728.0,3740.628482945254,3737.5934801259073,3715.719407113406,3737.8340750801344
53.669999999999995,3728.0,3740.761526782517,3735.6219017990334,3716.7211177992126,3737.8435233858386
53.699999999999996,3731.0,3740.899839210766,3733.8390863234285,3717.8549182452093,3737.8892718254765
53.73,3731.0,3741.043324602199,3732.2400083722523,3719.0880608396387,3737.9674666029487
53.76,3731.0,3741.1918767664683,3730.81556959928,3720.387926904583,3738.073851063561
53.79,3728.0,3741.3453793590243,3729.54937645128,3721.723069197116,3738.203548052059
53.82,3728.0,3741.503705188313,3728.4223744349497,3723.0638609928906,3738.3515876934343
53.85,3733.0,3741.6667152745545,3727.4269127888497,3724.383963042802,3738.514459802809
53.879999999999995,3733.0,3741.834259182744,3726.5654931278555,3725.6643332743333,3738.6903899864146
53.91,3733.0,3742.006176508203,3725.8334547252257,3726.883266813765,3738.8766133604618
53.94,3748.0,3742.1822988449276,3725.2384471788655,3728.026168055295,3739.072300599358
53.97,3748.0,3742.3624535766953,3724.805213723904,3729.0787651247356,3739.27836074622
54.0,3748.0,3742.5464691866027,3724.536256168002,3730.0371929402318,3739.4945202601057
54.03,3734.0,3742.7341778830328,3724.3969401933937,3730.8987970372077,3739.716916029486
54.059999999999995,3734.0,3742.925412923502,3724.338506051221,3731.6631562816674,3739.9404965720905
54.089999999999996,3734.0,3743.1200033161763,3724.3347021063,3732.336461026667,3740.163118966238
54.12,3732.0,3743.3177701013715,3724.376885110854,3732.9257590477027,3740.384480496953
54.15,3732.0,3743.5185248222137,3724.4546752100973,3733.4421856677695,3740.604505945558
54.18,3732.0,3743.7220686012165,3724.561174469175,3733.895592225256,3740.8233315504167
54.21,3734.0,3743.928191579355,3724.695092760272,3734.3009349035656,3741.042156029868
54.239999999999995,3734.0,3744.1366730832387,3724.857634827946,3734.673271298447,3741.2624290792305
54.269999999999996,3734.0,3744.347282155177,3725.047241633119,3735.029701192764,3741.48552000673
54.3,3733.0,3744.5597777764515,3725.258667949691,3735.387462387738,3741.7124352549044
54.33,3733.0,3744.773908540411,3725.4859105121463,3735.7664663354517,3741.944364517089
54.36,3744.0,3744.989412750041,3725.738477950452,3736.1870465203256,3742.184082647111
54.39,3744.0,3745.2060206454676,3726.0395896451696,3736.6693943926844,3742.4357149201596
54.419999999999995,3744.0,3745.4234581526434,3726.395929245166,3737.234338272275,3742.701793273859
54.449999999999996,3731.0,3745.6414485603405,3726.783326703394,3737.9021884156705,3742.981710360179
54.48,3731.0,3745.859709811481,3727.164036042768,3738.6933537997247,3743.2735068334346
54.51,3731.0,3746.0779495406073,3727.5207667355703,3739.6264970798593,3743.577086014029
54.54,3731.0,3746.2958616945107,3727.854456813763,3740.718457463796,3743.8939807833644
54.57,3731.0,3746.5131255280176,3728.166052774196,3741.9830174310055,3744.2254074429343
54.6,3734.0,3746.729405574509,3728.460231852109,3743.4303173372577,3744.572579378544
54.629999999999995,3734.0,3746.944352165192,3728.744956949643,3745.066341245462,3744.936611551664
54.66,3734.0,3747.1576023147322,3729.0236096850454,3746.8916516855065,3745.3176079888412
54.69,3730.0,3747.3687799991953,3729.290520995177,3748.9022530056354,3745.7143013994378
54.72,3730.0,3747.5774951567223,3729.5357505815036,3751.0843007273106,3746.1240012562594
54.75,3730.0,3747.7833420203333,3729.755560415005,3753.4191556012383,3746.544145217891
54.78,3731.0,3747.985898001237,3729.9529746902267,3755.879627681275,3746.9719786381397
54.809999999999995,3731.0,3748.184723488458,3730.132029629501,3758.4355070187244,3747.4045324555896
54.839999999999996,3739.0,3748.3793625042895,3730.3050948642467,3761.048806832906,3747.838880173147
54.87,3739.0,3748.5693447032004,3730.491869718236,3763.6757720567603,3748.27223994006
54.9,3739.0,3748.754188166543,3730.6998168689515,3766.2692276345915,3748.700254983589
54.93,3740.0,3748.9334012273894,3730.9267514581284,3768.779721351252,3749.1173682628496
54.96,3740.0,3749.1064830214673,3731.17188392908,3771.1572328014063,3749.5180980902223
54.989999999999995,3740.0,3749.2729236781793,3731.4331808987126,3773.3531286945276,3749.896969901867
55.019999999999996,3732.0,3749.432203908597,3731.6975747395363,3775.3216485687703,3750.2476854577085
55.05,3732.0,3749.5837929556083,3731.9435187859185,3777.022116830438,3750.563597926123
55.08,4035.0,3749.727163968656,3732.538456912269,3778.4200897997325,3750.8775858461254
55.11,4035.0,3749.861865719122,3734.1930151807787,3779.4889617284116,3751.2576902662167
55.14,4035.0,3749.9876326911326,3737.1556830025957,3780.2104318919774,3751.726717642364
55.169999999999995,3740.0,3750.1044407963873,3740.897250047532,3780.575187392274,3752.230796381091
55.199999999999996,3740.0,3750.212453841696,3744.5778902615248,3780.5831098032254,3752.686063079832
55.23,3740.0,3750.3119156208213,3747.8196172343337,3780.243136567179,3753.055807876808
55.26,3744.0,3750.403078189873,3750.66091482853,3779.5726736944434,3753.345821404196
55.29,3744.0,3750.4861847789703,3753.1428766034933,3778.595458830266,3753.5627813665524
55.32,3745.0,3750.5614712258116,3755.3000079707626,3777.341618877945,3753.7133396655204
55.35,3745.0,3750.629167112594,3757.160799583376,3775.8458998147994,3753.804003629893
55.379999999999995,3745.0,3750.6894963015493,3758.7507510808705,3774.146131007539,3753.8412852500805
55.41,3824.0,3750.742681923627,3760.190751487112,3772.281891726229,3753.841409860236
55.44,3824.0,3750.7889656251305,3761.6869355876192,3770.29324250914,3753.8291903097806
55.47,3824.0,3750.828636382708,3763.323682925974,3768.219237331982,3753.817201131962
55.5,3739.0,3750.8620445261795,3764.971340040897,3766.096963064614,3753.796465931495
55.53,3739.0,3750.8895858046226,3766.4092339225085,3763.961061232535,3753.748698159203
55.559999999999995,3745.0,3750.911670659669,3767.555765714788,3761.8427185739174,3753.669184956606
55.589999999999996,3745.0,3750.9287049538425,3768.453091629915,3759.769303890537,3753.565203515119
55.62,3745.0,3750.9410869647077,3769.132384236442,3757.7644158366757,3753.4425495790783
55.65,3742.0,3750.949208646991,3769.6111914645076,3755.8474703952447,3753.3052331035688
55.68,3742.0,3750.9534552549217,3769.902345748147,3754.034019729842,3753.1564007517363
55.71,3742.0,3750.9542042379167,3770.021889277511,3752.335538265164,3752.9991061446012
55.739999999999995,3748.0,3750.951824870854,3769.9960872132706,3750.7601062200383,3752.8370792400146
55.769999999999996,3748.0,3750.9466795320795,3769.8564133190066,3749.3125887363426,3752.674243831199
55.8,3735.0,3750.939125106264,3769.6077384709142,3747.99496657614,3752.5115705897165
55.83,3735.0,3750.9295112840236,3769.2313143519423,3746.8066911177843,3752.3474095741917
55.86,3735.0,3750.9181761842597,3768.727301832622,3745.7452067564222,3752.1817918063125
55.89,3737.0,3750.9054433183237,3768.1151174589445,3744.806221054965,3752.01648850605
55.919999999999995,3737.0,3750.891621296405,3767.415005375862,3743.984277074751,3751.853225282185
55.949999999999996,3737.0,3750.877004570594,3766.6428725477967,3743.2727760094613,3751.6931685122013
55.98,3723.0,3750.8618730828025,3765.7933030521062,3742.6645677561855,3751.5352855470715
56.01,3723.0,3750.846488990232,3764.844481201633,3742.1524152081697,3751.3768808331665
56.04,3753.0,3750.831093391351,3763.832227666001,3741.7290605609887,3751.22100353578
56.07,3753.0,3750.8159102384157,3762.8433046596215,3741.3878432508745,3751.0758429817824
56.1,3753.0,3750.801156461879,3761.9172691461927,3741.122040111445,3750.9448560952674
56.129999999999995,3753.0,3750.7870492931656,3761.0516135676,3740.925660024565,3750.827366793749
56.16,3746.0,3750.7738076796577,3760.2351152486012,3740.7928787853334,3750.7218455471198
56.19,3746.0,3750.761650593115,3759.4488775710574,3740.7191411738704,3750.626122348985
56.22,3731.0,3750.750793571132,3758.666048924715,3740.7002196658214,3750.5372617159596
56.25,3731.0,3750.7414433696126,3757.852855621355,3740.7322152762526,3750.451661785451
56.28,3731.0,3750.733792065884,3756.9981332641496,3740.811432733032,3750.3679902524254
56.309999999999995,3739.0,3750.7280139008735,3756.1207670400117,3740.9317124877693,3750.287659073477
56.339999999999996,3739.0,3750.7242663217935,3755.24756056067,3741.0932937772304,3750.213498491225
56.37,3739.0,3750.722692910927,3754.392325000378,3741.292391066158,3750.146625935395
56.4,3719.0,3750.7234241200213,3753.5324265590093,3741.527808474192,3750.0847627993376
56.43,3719.0,3750.7265728869024,3752.6229608450135,3741.792008653888,3750.0227552594124
56.46,3746.0,3750.732228970944,3751.682751362716,3742.0811365524887,3749.9621719682755
56.489999999999995,3746.0,3750.7404606551745,3750.7870504348366,3742.390819209544,3749.910155488578
56.519999999999996,3746.0,3750.7513233886334,3749.9688291889806,3742.7170613800686,3749.869647767812
56.55,3747.0,3750.7648664165013,3749.224636919486,3743.055897439658,3749.8399465691155
56.58,3747.0,3750.7811346574126,3748.5522877592866,3743.4031179552912,3749.8204482973883
56.61,3747.0,3750.800169055642,3747.94824324344,3743.7549751212505,3749.810457080983
56.64,3757.0,3750.822007417843,3747.420209282158,3744.107416310898,3749.8103684935804
56.669999999999995,3757.0,3750.846686891409,3746.9870691367305,3744.4586119083892,3749.8219176176394
56.699999999999996,3745.0,3750.874246866412,3746.637761128105,3744.806425170746,3749.8438161230147
56.73,3745.0,3750.90472846433,3746.3347194005355,3745.1499240903763,3749.8722471205556
56.76,3745.0,3750.938170735327,3746.059307322709,3745.4871170285214,3749.9051790233852
56.79,3746.0,3750.974607766198,3745.8110124995337,3745.8179608196106,3749.942583544873
56.82,3746.0,3751.014068160563,3745.590488327414,3746.1424243964602,3749.984545800838
56.85,3746.0,3751.056575368749,3745.396933643936,3746.460930549065,3750.0310467142995
56.879999999999995,3746.0,3751.1021478929333,3745.2282611725245,3746.773678913475,3750.0819123229467
56.91,3746.0,3751.1507993066166,3745.0824959594,3747.081411923199,3750.1370302335536
56.94,3745.0,3751.202538149306,3744.9565298451794,3747.384472243605,3750.1961307283236
56.97,3745.0,3751.2573676355046,3744.8462650422416,3747.6829057377777,3750.258811186406
57.0,3745.0,3751.3152852388894,3744.7492316874386,3747.9764183754883,3750.3247931974042
57.03,3744.0,3751.3762823343827,3744.663173409344,3748.264369185921,3750.393780127033
57.059999999999995,3744.0,3751.440343837216,3744.5847917598053,3748.545359982395,3750.4652902439934
57.089999999999996,3744.0,3751.5074477780995,3744.5123657236627,3748.817944691846,3750.5389892640305
57.12,3751.0,3751.5775654235094,3744.454280433337,3749.080377299666,3750.615518112108
57.15,3751.0,3751.6506628546363,3744.426600174296,3749.3309793010476,3750.6962882312437
57.18,3743.0,3751.7267029697027,3744.4247820866804,3749.5680267130483,3750.7806432557354
57.21,3743.0,3751.8056451691505,3744.42602873138,3749.7902764685305,3750.8661466553117
57.239999999999995,3743.0,3751.8874427846367,3744.4200462315184,3749.9967913679325,3750.951637987654
57.269999999999996,3775.0,3751.972043002136,3744.447446342895,3750.1872394345774,3751.0411029794564
57.3,3775.0,3752.0593940903454,3744.583847688783,3750.362814861625,3751.142181527317
57.33,3775.0,3752.149457011211,3744.8560124894357,3750.5252158405665,3751.257688441969
57.36,3743.0,3752.2422111813003,3745.207472936359,3750.6771615951116,3751.3822323981876
57.39,3743.0,3752.3376485375843,3745.5479870715103,3750.822396846236,3751.507157221842
57.419999999999995,3751.0,3752.435762241331,3745.847276525331,3750.9653318915894,3751.629870634757
57.449999999999996,3751.0,3752.5365407386444,3746.128397122529,3751.1112160239177,3751.7531939055607
57.48,3751.0,3752.639968639279,3746.40194698699,3751.265441844752,3751.8787137945974
57.51,3749.0,3752.7460284454673,3746.664937126039,3751.4336685863254,3752.0066833276105
57.54,3749.0,3752.854700451151,3746.9122837008535,3751.6213347242046,3752.1371222034268
57.57,3749.0,3752.965961907831,3747.142040734106,3751.833363160312,3752.270309915707
57.599999999999994,3751.0,3753.0797865532863,3747.3575402845845,3752.0737529028747,3752.406958561375
57.629999999999995,3751.0,3753.196144868576,3747.564293823739,3752.3454093110927,3752.547886208344
57.66,3751.0,3753.31500469795,3747.764747840785,3752.649626505618,3752.693441193
57.69,3731.0,3753.436330404674,3747.9337653285857,3752.9859418753535,3752.8410350441336
57.72,3731.0,3753.5600780049767,3748.024354798929,3753.3530937814744,3752.9858072620223
57.75,3751.0,3753.686188959773,3748.0449335800586,3753.747775450753,3753.1282220708995
57.78,3751.0,3753.814590054118,3748.053021076203,3754.165435101565,3753.2735176610713
57.809999999999995,3751.0,3753.9451993644257,3748.074842339909,3754.599932167518,3753.4236369422833
57.839999999999996,3749.0,3754.0779308836486,3748.106250782556,3755.0442857502844,3753.577398360203
57.87,3749.0,3754.2126951248642,3748.14103571332,3755.490778465226,3753.7333375177463
57.9,3759.0,3754.34939887018,3748.188583622603,3755.9316205392415,3753.8915395123286
57.93,3759.0,3754.487946988285,3748.2720680012603,3756.35916205147,3754.0534805959014
57.96,3759.0,3754.628245833534,3748.399437110155,3756.7658622062786,3754.219126598471
57.989999999999995,3785.0,3754.7702071304357,3748.5974047138707,3757.1451706356024,3754.390423239296
58.019999999999996,3785.0,3754.913754779668,3748.9216219918176,3757.4920400808905,3754.5723700310054
58.05,3785.0,3755.0588342202986,3749.388511512497,3757.8020118481763,3754.7661197123066
58.08,3755.0,3755.2054167965875,3749.9423417076805,3758.0723226834284,3754.9657998763814
58.11,3755.0,3755.353493891969,3750.4959709051395,3758.301178288986,3755.1625100329875
58.14,3755.0,3755.5030658240958,3751.0093906202724,3758.4889330756705,3755.352285028871
58.169999999999995,3759.0,3755.654134636068,3751.4895657997927,3758.6369174273277,3755.535956031567
58.199999999999996,3759.0,3755.8067030980783,3751.94780971064,3758.7475645930995,3755.7148999088367
58.23,3759.0,3755.9607760218228,3752.3892948948805,3758.8242409117024,3755.889974398117
58.26,3753.0,3756.116360720842,3752.806265901237,3758.8709777329204,3756.0608129400894
58.29,3753.0,3756.2734656423736,3753.1845101422473,3758.8923180643224,3756.226455334556
58.32,3753.0,3756.4320980233197,3753.5190703682097,3758.8930519290147,3756.3868906483785
58.349999999999994,3760.0,3756.592262701843,3753.821921351075,3758.8780285475327,3756.5438051513356
58.379999999999995,3760.0,3756.753963302611,3754.1125400417036,3758.8521248836855,3756.6996371346277
58.41,3757.0,3756.9172044558522,3754.395835543871,3758.820075696002,3756.8553546886696
58.44,3757.0,3757.081992614206,3754.6637718540505,3758.7862514402236,3757.0105964207924
58.47,3757.0,3757.248335223744,3754.9130258538225,3758.7549177362393,3757.1654625380015
58.5,3760.0,3757.416240015292,3755.14819889177,3758.729902429861,3757.320802144397
58.53,3760.0,3757.585715390442,3755.3771699821827,3758.7154853289126,3757.4778378434635
58.559999999999995,3760.0,3757.756771354159,3755.6032301759024,3758.715445447984,3757.6372846457157
58.589999999999996,3761.0,3757.929420141339,3755.8268275936375,3758.7337605023004,3757.799594922665
58.62,3761.0,3758.103676476436,3756.0496145749967,3758.7736898972553,3757.965271628374
58.65,3758.0,3758.2795575879213,3756.26809008274,3758.838659889154,3758.134321067527
58.68,3758.0,3758.4570825512747,3756.474199781159,3758.932187024118,3758.3063047215473
58.71,3758.0,3758.636271082281,3756.6645894135636,3759.057352321247,3758.481211039306
58.739999999999995,3764.0,3758.817142998635,3756.8475459221386,3759.2170005774824,3758.66016904887
58.769999999999996,3764.0,3758.999719324244,3757.0379120878692,3759.4130708408984,3758.844873752272
58.8,3764.0,3759.184024305396,3757.241359764172,3759.646867428838,3759.036042163618
58.83,3755.0,3759.370086146359,3757.4442148068542,3759.918704242922,3759.2323608220654
58.86,3755.0,3759.557935002753,3757.6231683044252,3760.2278369428423,3759.4314485269297
58.89,3743.0,3759.747598780789,3757.7539376803793,3760.5721761047057,3759.63069040314
58.919999999999995,3743.0,3759.939097838554,3757.8114974809487,3760.9486026522036,3759.8272882841584
58.949999999999996,3743.0,3760.132439868233,3757.7889274371337,3761.3522233046624,3760.020066968766
58.98,3760.0,3760.327617821584,3757.716524732234,3761.776991326391,3760.21144586313
59.01,3760.0,3760.524613131987,3757.642533605453,3762.216315807932,3760.405575446928
59.04,3760.0,3760.7234017361393,3757.588626399876,3762.66231758557,3760.603815787456
59.07,3760.0,3760.9239580233666,3757.5528002394826,3763.1065898287516,3760.805105425517
59.099999999999994,3760.0,3761.126255677241,3757.5331888338887,3763.540644855885,3761.00838791077
59.129999999999995,3765.0,3761.330267784673,3757.534269536981,3763.956063452646,3761.2132475267017
59.16,3765.0,3761.535967856822,3757.5661238358643,3764.345174303809,3761.419904099425
59.19,3765.0,3761.7433314573336,3757.631327147421,3764.701183297335,3761.6279162103424
59.22,3799.0,3761.952339290557,3757.768034637572,3765.018307427543,3761.8405056389574
59.25,3799.0,3762.1629855864962,3758.0519819024894,3765.292941082313,3762.0648807676776
59.28,3799.0,3762.3752903208983,3758.507359551672,3765.5226832006215,3762.303236531948
59.309999999999995,3763.0,3762.5893051000585,3759.0677857740325,3765.7072607542077,3762.548948732871
59.339999999999996,3763.0,3762.805106254846,3759.629126966872,3765.8475840364827,3762.7917561042123
59.37,3763.0,3763.0227814775726,3760.1437542629847,3765.9466260991603,3763.027263218273
59.4,3763.0,3763.24242084197,3760.6143914601666,3766.008714320125,3763.2562472516056
59.43,3763.0,3763.464114398614,3761.043673041242,3766.0396276293636,3763.4796215859515
59.46,3760.0,3763.6879517781595,3761.4304132424786,3766.0459405112683,3763.6979967979023
59.489999999999995,3760.0,3763.914021244468,3761.7700438908437,3766.0349951462867,3763.9117208992875
59.519999999999996,3760.0,3764.142408380243,3762.062475419389,3766.01399718178,3764.1215739643117
59.55,3763.0,3764.373195318594,3762.3153188657157,3765.9901911890984,3764.329107260357
59.58,3763.0,3764.6064610685644,3762.5392494222046,3765.97034177004,3764.536127974076
59.61,3763.0,3764.842282386421,3762.740151049246,3765.9606455281364,3764.7439055668756
59.64,3763.0,3765.0807342791295,3762.9196289581464,3765.966506489909,3764.9532009681093
59.669999999999995,3763.0,3765.3218899572335,3763.079213352306,3765.991920173267,3765.1646253183444
59.699999999999996,3766.0,3765.565820785169,3763.224088237368,3766.0399121373075,3765.379056665603
59.73,3766.0,3765.812596777056,3763.362652529716,3766.112022863228,3765.5975449609396
59.76,3766.0,3766.062287455187,3763.4986589386135,3766.209215585704,3765.8206174165816
59.79,3765.0,3766.314962279437,3763.6304780000783,3766.3311797987385,3766.0481356034315
59.82,3765.0,3766.570690343033,3763.7554426569873,3766.47467781801,3766.2795643219265
59.849999999999994,3760.0,3766.8295394563993,3763.8662508980697,3766.638819299139,3766.514138584841
59.879999999999995,3760.0,3767.0915744363224,3763.951526112898,3766.8228400732723,3766.7506961676754
59.91,3760.0,3767.3568549657753,3764.0075181481393,3767.0221306121007,3766.9884488486446
59.94,3773.0,3767.6254349122505,3764.053414034392,3767.2332714469358,3767.2290164779333
59.97,3773.0,3767.897364931577,3764.122435954509,3767.4525396805047,3767.4753895087633
60.0,3773.0,3768.1726969564434,3764.227780427256,3767.6765166054893,3767.7285872684297
60.03,3772.0,3768.4514870373346,3764.3635743070417,3767.9018182418695,3767.9877288847592
60.059999999999995,3772.0,3768.7337956223273,3764.523214510162,3768.1251277267247,3768.251870721551
60.089999999999996,3767.0,3769.0196866154947,3764.695755432537,3768.3431932627964,3768.51964416193
60.12,3767.0,3769.309225640175,3764.8664543509053,3768.553108886947,3768.7893368359255
60.15,3767.0,3769.6024778724404,3765.0284578368114,3768.7519354541855,3769.0600216270523
60.18,3767.0,3769.899506540922,3765.181943804252,3768.936925348175,3769.331492147981
60.21,3776.0,3770.2003728846344,3765.3382961937714,3769.105019672593,3769.6046298943443
60.239999999999995,3776.0,3770.505138055942,3765.5187813573225,3769.253637204605,3769.8813523009467
60.269999999999996,3769.0,3770.813865689695,3765.722258851829,3769.379682575805,3770.1612866945193
60.3,3769.0,3771.126622093437,3765.927720574042,3769.4797946077947,3770.4420491929336
60.33,3769.0,3771.4434739368244,3766.125222393993,3769.550295312403,3770.722330920099
60.36,3766.0,3771.7644860589144,3766.3109546790215,3769.587493686769,3771.0014336837103
60.39,3766.0,3772.0897200022778,3766.4778691058873,3769.5869609970578,3771.278259012117
60.419999999999995,3766.0,3772.4192326039597,3766.6235357541145,3769.5442634311453,3771.552166001694
60.449999999999996,3774.0,3772.753075434935,3766.7595741564,3769.4543609943603,3771.823853863024
60.48,3774.0,3773.091296245124,3766.9062790798507,3769.313546674028,3772.0950195714877
60.51,3773.0,3773.433941500402,3767.070413801254,3769.117939048627,3772.36598848531
60.54,3773.0,3773.7810577582322,3767.2467064529283,3768.865127992327,3772.6360296511116
60.57,3773.0,3774.1326914555643,3767.4316634538836,3768.552491913513,3772.9045687011917
60.599999999999994,3766.0,3774.488887900671,3767.6146872940767,3768.1781881853776,3773.1703978684827
60.629999999999995,3766.0,3774.8496891643704,3767.777689784129,3767.7442832586175,3773.4319486357713
60.66,3766.0,3775.215131175092,3767.9134259429143,3767.253876470339,3773.6888351813996
60.69,3777.0,3775.585242331981,3768.0379730975737,3766.7134124188183,3773.943332417224
60.72,3777.0,3775.9600454021165,3768.179315473905,3766.1296898988894,3774.1989368589725
60.75,3776.0,3776.339561118409,3768.34727798592,3765.512537299705,3774.45763042329
60.78,3776.0,3776.7238102504043,3768.5355306168717,3764.873853640886,3774.7199866261
60.809999999999995,3776.0,3777.112813538974,3768.7396008566107,3764.2271687287284,3774.9869277897137
60.839999999999996,3790.0,3777.506591930894,3768.974082941215,3763.590393764954,3775.261721215332
60.87,3790.0,3777.905169549328,3769.269166848761,3762.97735724074,3775.548788048413
