time,s2,s3,s1
68.411,"{'ax': 537, 'ay': 637, 'wz': 14200, 'az': 733, 'wx': -8356, 'wy': -4100}","{'ax': -5, 'ay': 606, 'wz': 14076, 'az': 767, 'wx': -8324, 'wy': -4236}","{'ax': 12162, 'ay': 12451, 'wz': 11842, 'az': 12915, 'wx': 11090, 'wy': 11474}"
68.431,"{'ax': -33, 'ay': 367, 'wz': 13800, 'az': 895, 'wx': -8212, 'wy': -4120}","{'ax': -33, 'ay': 367, 'wz': 13820, 'az': 893, 'wx': -8212, 'wy': -4100}","{'ax': 12194, 'ay': 12675, 'wz': 11858, 'az': 12931, 'wx': 11106, 'wy': 11506}"
68.451,"{'ax': -97, 'ay': 243, 'wz': 13564, 'az': 493, 'wx': -8712, 'wy': -4356}","{'ax': -97, 'ay': 245, 'wz': 13564, 'az': 487, 'wx': -8452, 'wy': -4380}","{'ax': 12226, 'ay': 12499, 'wz': 11938, 'az': 12755, 'wx': 11186, 'wy': 11570}"
68.471,"{'ax': -71, 'ay': 251, 'wz': 14204, 'az': 223, 'wx': -8744, 'wy': -4260}","{'ax': -73, 'ay': 255, 'wz': 14172, 'az': 197, 'wx': -8724, 'wy': -4272}","{'ax': 12339, 'ay': 12611, 'wz': 12018, 'az': 12835, 'wx': 11010, 'wy': 11426}"
68.491,"{'ax': -299, 'ay': -122, 'wz': 13788, 'az': -39, 'wx': -9220, 'wy': -4108}","{'ax': -321, 'ay': -4, 'wz': 13724, 'az': -1, 'wx': -9228, 'wy': -4228}","{'ax': 12291, 'ay': 12563, 'wz': 12002, 'az': 12803, 'wx': 10962, 'wy': 11410}"
68.511,"{'ax': -261, 'ay': -339, 'wz': 13548, 'az': -193, 'wx': -9356, 'wy': -4212}","{'ax': -261, 'ay': -327, 'wz': 13548, 'az': -194, 'wx': -9356, 'wy': -4212}","{'ax': 12291, 'ay': 12675, 'wz': 11858, 'az': 12899, 'wx': 11090, 'wy': 11490}"
68.531,"{'ax': -33, 'ay': -533, 'wz': 14188, 'az': -782, 'wx': -8468, 'wy': -4256}","{'ax': -38, 'ay': -641, 'wz': 14176, 'az': -769, 'wx': -8732, 'wy': -4316}","{'ax': 12435, 'ay': 12723, 'wz': 11922, 'az': 12947, 'wx': 11154, 'wy': 11554}"
68.551,"{'ax': -33, 'ay': -533, 'wz': 14188, 'az': -782, 'wx': -8468, 'wy': -4256}","{'ax': -38, 'ay': -797, 'wz': 14188, 'az': -3, 'wx': -8664, 'wy': -4356}","{'ax': 12274, 'ay': 12547, 'wz': 11954, 'az': 12787, 'wx': 11154, 'wy': 11602}"
68.571,"{'ax': -6, 'ay': -755, 'wz': 14328, 'az': -801, 'wx': -8520, 'wy': -4244}","{'ax': -33, 'ay': -514, 'wz': 13884, 'az': -801, 'wx': -8228, 'wy': -4132}","{'ax': 12258, 'ay': 12547, 'wz': 11938, 'az': 13011, 'wx': 11186, 'wy': 11570}"
68.591,"{'ax': -41, 'ay': -777, 'wz': 13812, 'az': -647, 'wx': -8228, 'wy': -4356}","{'ax': -11, 'ay': -780, 'wz': 13812, 'az': -663, 'wx': -8204, 'wy': -4356}","{'ax': 12291, 'ay': 12547, 'wz': 11954, 'az': 13011, 'wx': 11218, 'wy': 11618}"
68.611,"{'ax': -62, 'ay': -737, 'wz': 14040, 'az': -521, 'wx': -140, 'wy': -4548}","{'ax': -35, 'ay': -708, 'wz': 14036, 'az': -529, 'wx': -92, 'wy': -4628}","{'ax': 12467, 'ay': 12707, 'wz': 12162, 'az': 12947, 'wx': 11170, 'wy': 11570}"
68.631,"{'ax': -165, 'ay': -321, 'wz': 14196, 'az': -133, 'wx': -12, 'wy': -4132}","{'ax': -132, 'ay': -300, 'wz': 14204, 'az': -18, 'wx': -68, 'wy': -4244}","{'ax': 12547, 'ay': 12771, 'wz': 12130, 'az': 12979, 'wx': 11266, 'wy': 11650}"
68.651,"{'ax': -177, 'ay': -531, 'wz': 13628, 'az': -14, 'wx': -660, 'wy': -4676}","{'ax': -169, 'ay': -649, 'wz': 14332, 'az': -17, 'wx': -8196, 'wy': -4116}","{'ax': 12339, 'ay': 12771, 'wz': 12018, 'az': 12979, 'wx': 11282, 'wy': 11666}"
68.671,"{'ax': 717, 'ay': -1117, 'wz': 13288, 'az': -12, 'wx': -8236, 'wy': -4100}","{'ax': 717, 'ay': -1025, 'wz': 14188, 'az': -11, 'wx': -8356, 'wy': -4116}","{'ax': 12387, 'ay': 12627, 'wz': 12114, 'az': 12883, 'wx': 11186, 'wy': 11778}"
68.691,"{'ax': 815, 'ay': -1033, 'wz': 14284, 'az': -27, 'wx': -8452, 'wy': -4428}","{'ax': 829, 'ay': -1101, 'wz': 14316, 'az': -6, 'wx': -8452, 'wy': -4428}","{'ax': 12307, 'ay': 12611, 'wz': 12034, 'az': 13075, 'wx': 11330, 'wy': 11682}"
68.711,"{'ax': 1654, 'ay': -961, 'wz': 14332, 'az': -57, 'wx': -8228, 'wy': -4264}","{'ax': 1651, 'ay': -929, 'wz': 14204, 'az': -38, 'wx': -8240, 'wy': -4264}","{'ax': 12435, 'ay': 12691, 'wz': 12162, 'az': 12931, 'wx': 11202, 'wy': 11842}"
68.731,"{'ax': 1007, 'ay': -583, 'wz': 14588, 'az': -3, 'wx': -8260, 'wy': -4124}","{'ax': 967, 'ay': -592, 'wz': 14556, 'az': -3, 'wx': -8228, 'wy': -4120}","{'ax': 12595, 'ay': 12835, 'wz': 12082, 'az': 13043, 'wx': 11394, 'wy': 11746}"
68.751,"{'ax': -258, 'ay': -569, 'wz': 14076, 'az': -7, 'wx': -300, 'wy': -4228}","{'ax': -265, 'ay': -515, 'wz': 14076, 'az': -87, 'wx': -308, 'wy': -4228}","{'ax': 12371, 'ay': 12835, 'wz': 12082, 'az': 13075, 'wx': 11378, 'wy': 11762}"
68.771,"{'ax': -33, 'ay': -513, 'wz': 14244, 'az': -18, 'wx': -4, 'wy': -4228}","{'ax': -5, 'ay': -13, 'wz': 14316, 'az': -21, 'wx': -132, 'wy': -4272}","{'ax': 12563, 'ay': 12819, 'wz': 12034, 'az': 13027, 'wx': 11314, 'wy': 11714}"
68.791,"{'ax': 1571, 'ay': -165, 'wz': 14460, 'az': -81, 'wx': -132, 'wy': -4160}","{'ax': 1573, 'ay': -139, 'wz': 16364, 'az': -71, 'wx': -276, 'wy': -4104}","{'ax': 12547, 'ay': 12771, 'wz': 12002, 'az': 12995, 'wx': 11250, 'wy': 11666}"
68.811,"{'ax': -9, 'ay': -195, 'wz': 15348, 'az': -9, 'wx': -524, 'wy': -400}","{'ax': -9, 'ay': -193, 'wz': 15340, 'az': -9, 'wx': -644, 'wy': -408}","{'ax': 12515, 'ay': 12739, 'wz': 12258, 'az': 12963, 'wx': 11282, 'wy': 11682}"
68.831,"{'ax': -28, 'ay': -3, 'wz': 14332, 'az': -25, 'wx': -8460, 'wy': -4124}","{'ax': -26, 'ay': -3, 'wz': 14316, 'az': -9, 'wx': -8460, 'wy': -4116}","{'ax': 12627, 'ay': 12867, 'wz': 12114, 'az': 13075, 'wx': 11394, 'wy': 11778}"
68.851,"{'ax': -386, 'ay': -129, 'wz': 14060, 'az': -27, 'wx': -8324, 'wy': -4548}","{'ax': -395, 'ay': -211, 'wz': 14056, 'az': -1, 'wx': -8252, 'wy': -4360}","{'ax': 12451, 'ay': 12707, 'wz': 12162, 'az': 13107, 'wx': 11490, 'wy': 11842}"
68.871,"{'ax': -4, 'ay': -275, 'wz': 14012, 'az': -37, 'wx': -552, 'wy': -4132}","{'ax': -212, 'ay': -257, 'wz': 13996, 'az': -68, 'wx': -580, 'wy': -4516}","{'ax': 12579, 'ay': 12867, 'wz': 12066, 'az': 13043, 'wx': 11394, 'wy': 11762}"
68.891,"{'ax': -131, 'ay': 108, 'wz': 14396, 'az': -38, 'wx': -36, 'wy': -4556}","{'ax': -162, 'ay': 127, 'wz': 14580, 'az': -35, 'wx': -44, 'wy': -4560}","{'ax': 12451, 'ay': 12691, 'wz': 12146, 'az': 12899, 'wx': 11218, 'wy': 11826}"
68.911,"{'ax': -266, 'ay': 399, 'wz': 14332, 'az': -258, 'wx': -260, 'wy': -4164}","{'ax': -353, 'ay': 511, 'wz': 14332, 'az': -274, 'wx': -260, 'wy': -4164}","{'ax': 12387, 'ay': 12819, 'wz': 12114, 'az': 13107, 'wx': 11426, 'wy': 11778}"
68.931,"{'ax': -131, 'ay': 607, 'wz': 14072, 'az': -71, 'wx': -296, 'wy': -4132}","{'ax': -142, 'ay': 638, 'wz': 14076, 'az': -66, 'wx': -260, 'wy': -4100}","{'ax': 12531, 'ay': 12755, 'wz': 12274, 'az': 12979, 'wx': 11346, 'wy': 11954}"
68.951,"{'ax': -241, 'ay': 1021, 'wz': 14332, 'az': -225, 'wx': -260, 'wy': -4132}","{'ax': -262, 'ay': 1005, 'wz': 13884, 'az': -226, 'wx': -108, 'wy': -4164}","{'ax': 12563, 'ay': 12787, 'wz': 12274, 'az': 12979, 'wx': 11330, 'wy': 11970}"
68.971,"{'ax': -129, 'ay': 351, 'wz': 14316, 'az': -130, 'wx': -488, 'wy': -4132}","{'ax': -49, 'ay': 311, 'wz': 14316, 'az': -29, 'wx': -460, 'wy': -4108}","{'ax': 12499, 'ay': 12723, 'wz': 12210, 'az': 12947, 'wx': 11346, 'wy': 11890}"
68.991,"{'ax': -197, 'ay': 255, 'wz': 14076, 'az': -133, 'wx': -548, 'wy': -4324}","{'ax': -217, 'ay': 255, 'wz': 14300, 'az': -145, 'wx': -548, 'wy': -4284}","{'ax': 12499, 'ay': 12755, 'wz': 12210, 'az': 12947, 'wx': 11266, 'wy': 11906}"
69.011,"{'ax': -193, 'ay': 319, 'wz': 16292, 'az': -65, 'wx': -588, 'wy': -4124}","{'ax': -211, 'ay': 303, 'wz': 16304, 'az': -73, 'wx': -580, 'wy': -4236}","{'ax': 12499, 'ay': 12739, 'wz': 12226, 'az': 12947, 'wx': 11506, 'wy': 11906}"
69.031,"{'ax': -11, 'ay': 423, 'wz': 14316, 'az': -9, 'wx': -516, 'wy': -4312}","{'ax': -401, 'ay': 418, 'wz': 14168, 'az': -2, 'wx': -8212, 'wy': -4236}","{'ax': 12595, 'ay': 12835, 'wz': 12323, 'az': 13043, 'wx': 11410, 'wy': 11970}"
69.051,"{'ax': -161, 'ay': 103, 'wz': 13784, 'az': -34, 'wx': -8364, 'wy': -4116}","{'ax': -169, 'ay': 79, 'wz': 13820, 'az': -37, 'wx': -8348, 'wy': -4100}","{'ax': 12467, 'ay': 12915, 'wz': 12194, 'az': 13187, 'wx': 11490, 'wy': 11874}"
69.071,"{'ax': -45, 'ay': -36, 'wz': 13820, 'az': -29, 'wx': -8244, 'wy': -4284}","{'ax': -1, 'ay': -52, 'wz': 13820, 'az': -49, 'wx': -8244, 'wy': -4284}","{'ax': 12483, 'ay': 12723, 'wz': 12194, 'az': 13203, 'wx': 11522, 'wy': 11858}"
69.091,"{'ax': -1, 'ay': -23, 'wz': 14332, 'az': -1, 'wx': -8244, 'wy': -4364}","{'ax': -1, 'ay': -27, 'wz': 14332, 'az': -2, 'wx': -8244, 'wy': -4364}","{'ax': 12643, 'ay': 12867, 'wz': 12114, 'az': 13075, 'wx': 11378, 'wy': 11762}"
69.111,"{'ax': 987, 'ay': -278, 'wz': 14332, 'az': 155, 'wx': -8268, 'wy': -4244}","{'ax': 979, 'ay': -267, 'wz': 14204, 'az': -2, 'wx': -8196, 'wy': -4232}","{'ax': 12611, 'ay': 12835, 'wz': 12339, 'az': 13059, 'wx': 11410, 'wy': 11778}"
69.131,"{'ax': 1583, 'ay': -162, 'wz': 13804, 'az': 235, 'wx': -8196, 'wy': -4548}","{'ax': 1599, 'ay': -147, 'wz': 13748, 'az': 237, 'wx': -584, 'wy': -4656}","{'ax': 12515, 'ay': 12899, 'wz': 12226, 'az': 13203, 'wx': 11586, 'wy': 11906}"
69.151,"{'ax': 953, 'ay': -27, 'wz': 13996, 'az': -1, 'wx': -536, 'wy': -4584}","{'ax': 935, 'ay': -9, 'wz': 14324, 'az': 213, 'wx': -392, 'wy': -4584}","{'ax': 12595, 'ay': 12835, 'wz': 12323, 'az': 13059, 'wx': 11426, 'wy': 12050}"
69.171,"{'ax': 879, 'ay': -33, 'wz': 14328, 'az': 254, 'wx': -140, 'wy': -4368}","{'ax': 895, 'ay': -20, 'wz': 14328, 'az': 251, 'wx': -168, 'wy': -4360}","{'ax': 12627, 'ay': 12867, 'wz': 12339, 'az': 13043, 'wx': 11426, 'wy': 11794}"
69.191,"{'ax': 1023, 'ay': 57, 'wz': 14196, 'az': 507, 'wx': -364, 'wy': -4356}","{'ax': 1507, 'ay': 54, 'wz': 14316, 'az': 509, 'wx': -276, 'wy': -4388}","{'ax': 12499, 'ay': 12739, 'wz': 12226, 'az': 12963, 'wx': 11442, 'wy': 11874}"
69.211,"{'ax': 1006, 'ay': 93, 'wz': 16356, 'az': 503, 'wx': -548, 'wy': -4136}","{'ax': 919, 'ay': 239, 'wz': 16348, 'az': 382, 'wx': -516, 'wy': -4228}","{'ax': 12467, 'ay': 12963, 'wz': 12194, 'az': 13139, 'wx': 11506, 'wy': 11826}"
69.231,"{'ax': -1, 'ay': 511, 'wz': 14168, 'az': 366, 'wx': -8196, 'wy': -4244}","{'ax': -129, 'ay': 505, 'wz': 14172, 'az': 331, 'wx': -8388, 'wy': -4244}","{'ax': 12579, 'ay': 12835, 'wz': 12323, 'az': 13043, 'wx': 11458, 'wy': 12018}"
69.251,"{'ax': 767, 'ay': 53, 'wz': 14324, 'az': -50, 'wx': -8200, 'wy': -4516}","{'ax': 1022, 'ay': 124, 'wz': 14324, 'az': -81, 'wx': -8200, 'wy': -4516}","{'ax': 12675, 'ay': 12931, 'wz': 12419, 'az': 13123, 'wx': 11490, 'wy': 11858}"
69.271,"{'ax': 639, 'ay': -1, 'wz': 14268, 'az': -33, 'wx': -8564, 'wy': -4200}","{'ax': 591, 'ay': -33, 'wz': 16308, 'az': -1, 'wx': -8484, 'wy': -4100}","{'ax': 12675, 'ay': 12899, 'wz': 12210, 'az': 13107, 'wx': 11506, 'wy': 11842}"
69.291,"{'ax': -259, 'ay': 110, 'wz': 14324, 'az': -166, 'wx': -8452, 'wy': -4132}","{'ax': -325, 'ay': 61, 'wz': 14300, 'az': -155, 'wx': -8452, 'wy': -4372}","{'ax': 12467, 'ay': 12755, 'wz': 12178, 'az': 13155, 'wx': 11522, 'wy': 11858}"
69.311,"{'ax': -387, 'ay': 109, 'wz': 13628, 'az': -6, 'wx': -8260, 'wy': -4100}","{'ax': -467, 'ay': 127, 'wz': 13756, 'az': -27, 'wx': -8196, 'wy': -4100}","{'ax': 12531, 'ay': 12787, 'wz': 12274, 'az': 12995, 'wx': 11394, 'wy': 11970}"
69.351,"{'ax': -314, 'ay': 95, 'wz': 14172, 'az': -9, 'wx': -264, 'wy': -4484}","{'ax': -299, 'ay': 91, 'wz': 14220, 'az': -65, 'wx': -336, 'wy': -4492}","{'ax': 12643, 'ay': 12867, 'wz': 12403, 'az': 13075, 'wx': 11490, 'wy': 11842}"
69.371,"{'ax': -305, 'ay': 127, 'wz': 14076, 'az': -73, 'wx': -292, 'wy': -4552}","{'ax': -329, 'ay': 235, 'wz': 14040, 'az': -81, 'wx': -264, 'wy': -4100}","{'ax': 12515, 'ay': 12947, 'wz': 12194, 'az': 13139, 'wx': 11522, 'wy': 11858}"
69.391,"{'ax': -17, 'ay': 347, 'wz': 14012, 'az': -209, 'wx': -260, 'wy': -4100}","{'ax': -129, 'ay': 339, 'wz': 14060, 'az': -218, 'wx': -20, 'wy': -4116}","{'ax': 12467, 'ay': 12707, 'wz': 12210, 'az': 13139, 'wx': 11538, 'wy': 11858}"
69.411,"{'ax': -65, 'ay': 377, 'wz': 14196, 'az': -10, 'wx': -416, 'wy': -4712}","{'ax': -34, 'ay': 349, 'wz': 14196, 'az': -57, 'wx': -416, 'wy': -4712}","{'ax': 12643, 'ay': 12867, 'wz': 12146, 'az': 13091, 'wx': 11442, 'wy': 11794}"
69.431,"{'ax': -5, 'ay': -3, 'wz': 14076, 'az': -17, 'wx': -8388, 'wy': -4136}","{'ax': -10, 'ay': -1, 'wz': 14236, 'az': -9, 'wx': -8264, 'wy': -4152}","{'ax': 12579, 'ay': 12803, 'wz': 12291, 'az': 13011, 'wx': 11410, 'wy': 11986}"
69.451,"{'ax': 639, 'ay': -20, 'wz': 14180, 'az': -130, 'wx': -8196, 'wy': -4372}","{'ax': 567, 'ay': -2, 'wz': 14196, 'az': -131, 'wx': -8476, 'wy': -4440}","{'ax': 12579, 'ay': 12819, 'wz': 12307, 'az': 13027, 'wx': 11394, 'wy': 12002}"
69.471,"{'ax': -257, 'ay': 88, 'wz': 14248, 'az': -8, 'wx': -8200, 'wy': -4484}","{'ax': -290, 'ay': 53, 'wz': 14324, 'az': -81, 'wx': -8372, 'wy': -4108}","{'ax': 12499, 'ay': 12739, 'wz': 12210, 'az': 12979, 'wx': 11506, 'wy': 11890}"
69.491,"{'ax': -13, 'ay': -265, 'wz': 14320, 'az': -63, 'wx': -8200, 'wy': -4556}","{'ax': -6, 'ay': -257, 'wz': 14232, 'az': -49, 'wx': -8200, 'wy': -4556}","{'ax': 12499, 'ay': 12755, 'wz': 12226, 'az': 12963, 'wx': 11298, 'wy': 11858}"
69.511,"{'ax': 763, 'ay': -257, 'wz': 14328, 'az': -9, 'wx': -8220, 'wy': -4484}","{'ax': 763, 'ay': -259, 'wz': 14332, 'az': -9, 'wx': -8196, 'wy': -4364}","{'ax': 12419, 'ay': 12675, 'wz': 12114, 'az': 13123, 'wx': 11442, 'wy': 11794}"
69.531,"{'ax': -137, 'ay': -330, 'wz': 14204, 'az': -69, 'wx': -388, 'wy': -4484}","{'ax': -194, 'ay': -347, 'wz': 14076, 'az': -65, 'wx': -356, 'wy': -4484}","{'ax': 12611, 'ay': 12835, 'wz': 12082, 'az': 13043, 'wx': 11394, 'wy': 11762}"
69.571,"{'ax': 814, 'ay': 63, 'wz': 14120, 'az': -35, 'wx': -260, 'wy': -4120}","{'ax': 814, 'ay': 60, 'wz': 14188, 'az': -35, 'wx': -332, 'wy': -4100}","{'ax': 12355, 'ay': 12835, 'wz': 12034, 'az': 13043, 'wx': 11298, 'wy': 11698}"
69.591,"{'ax': 639, 'ay': -2, 'wz': 14324, 'az': -19, 'wx': -228, 'wy': -4356}","{'ax': 573, 'ay': -4, 'wz': 14324, 'az': -26, 'wx': -524, 'wy': -4372}","{'ax': 12451, 'ay': 12771, 'wz': 11954, 'az': 12979, 'wx': 11218, 'wy': 11602}"
69.611,"{'ax': -523, 'ay': 120, 'wz': 14304, 'az': -4, 'wx': -8260, 'wy': -4436}","{'ax': -4, 'ay': 63, 'wz': 14312, 'az': -101, 'wx': -8196, 'wy': -4356}","{'ax': 12307, 'ay': 12579, 'wz': 12034, 'az': 13059, 'wx': 11298, 'wy': 11682}"
69.631,"{'ax': -33, 'ay': -7, 'wz': 14068, 'az': -169, 'wx': -8196, 'wy': -4172}","{'ax': -41, 'ay': -263, 'wz': 14068, 'az': -129, 'wx': -8276, 'wy': -4300}","{'ax': 12435, 'ay': 12691, 'wz': 12162, 'az': 12899, 'wx': 11186, 'wy': 11810}"
69.651,"{'ax': -3, 'ay': -13, 'wz': 14260, 'az': -81, 'wx': -8524, 'wy': -4484}","{'ax': -33, 'ay': -17, 'wz': 14332, 'az': -1, 'wx': -8532, 'wy': -4388}","{'ax': 12355, 'ay': 12611, 'wz': 12050, 'az': 12899, 'wx': 11346, 'wy': 11714}"
69.671,"{'ax': -131, 'ay': -17, 'wz': 14228, 'az': -209, 'wx': -8324, 'wy': -4572}","{'ax': -165, 'ay': -12, 'wz': 14228, 'az': -210, 'wx': -8324, 'wy': -4564}","{'ax': 12274, 'ay': 12563, 'wz': 11986, 'az': 12995, 'wx': 11282, 'wy': 11634}"
69.691,"{'ax': -145, 'ay': -134, 'wz': 14268, 'az': -315, 'wx': -524, 'wy': -4108}","{'ax': -145, 'ay': -151, 'wz': 13628, 'az': -320, 'wx': -516, 'wy': -4100}","{'ax': 12291, 'ay': 12547, 'wz': 11970, 'az': 12803, 'wx': 10994, 'wy': 11650}"
69.711,"{'ax': -34, 'ay': -131, 'wz': 14196, 'az': -133, 'wx': -76, 'wy': -4108}","{'ax': -1, 'ay': -146, 'wz': 14316, 'az': -131, 'wx': -76, 'wy': -4132}","{'ax': 12355, 'ay': 12627, 'wz': 12082, 'az': 12867, 'wx': 11042, 'wy': 11442}"
69.731,"{'ax': -453, 'ay': -98, 'wz': 14204, 'az': -95, 'wx': -132, 'wy': -4100}","{'ax': -452, 'ay': -99, 'wz': 14188, 'az': -67, 'wx': -160, 'wy': -4180}","{'ax': 12323, 'ay': 12579, 'wz': 12018, 'az': 12803, 'wx': 11042, 'wy': 11666}"
69.751,"{'ax': -417, 'ay': -1, 'wz': 14124, 'az': -197, 'wx': -336, 'wy': -4120}","{'ax': -423, 'ay': -1, 'wz': 13820, 'az': -197, 'wx': -368, 'wy': -4120}","{'ax': 12307, 'ay': 12579, 'wz': 12002, 'az': 12803, 'wx': 10994, 'wy': 11666}"
69.771,"{'ax': -7, 'ay': -265, 'wz': 13788, 'az': -30, 'wx': -468, 'wy': -4124}","{'ax': -1, 'ay': -292, 'wz': 13788, 'az': -3, 'wx': -516, 'wy': -4188}","{'ax': 12210, 'ay': 12483, 'wz': 11890, 'az': 12723, 'wx': 11122, 'wy': 11522}"
69.791,"{'ax': -18, 'ay': -369, 'wz': 13812, 'az': -65, 'wx': -452, 'wy': -4612}","{'ax': -67, 'ay': -369, 'wz': 13816, 'az': -66, 'wx': -420, 'wy': -4612}","{'ax': 12258, 'ay': 12531, 'wz': 11906, 'az': 12787, 'wx': 10882, 'wy': 11314}"
69.811,"{'ax': 471, 'ay': -145, 'wz': 13916, 'az': -98, 'wx': -464, 'wy': -4436}","{'ax': -9, 'ay': -129, 'wz': 13932, 'az': -13, 'wx': -400, 'wy': -4392}","{'ax': 12114, 'ay': 12403, 'wz': 11794, 'az': 12691, 'wx': 10994, 'wy': 11442}"
69.831,"{'ax': -348, 'ay': -6, 'wz': 14068, 'az': -9, 'wx': -396, 'wy': -4484}","{'ax': -338, 'ay': -5, 'wz': 14052, 'az': -1, 'wx': -400, 'wy': -4516}","{'ax': 12114, 'ay': 12403, 'wz': 11778, 'az': 12867, 'wx': 10978, 'wy': 11410}"
69.851,"{'ax': -1, 'ay': -85, 'wz': 14328, 'az': -229, 'wx': -232, 'wy': -4164}","{'ax': -1, 'ay': -78, 'wz': 14332, 'az': -225, 'wx': -264, 'wy': -4100}","{'ax': 12130, 'ay': 12403, 'wz': 11794, 'az': 12819, 'wx': 11010, 'wy': 11410}"
69.871,"{'ax': 735, 'ay': -131, 'wz': 13608, 'az': -1, 'wx': -196, 'wy': -4240}","{'ax': 763, 'ay': -117, 'wz': 13532, 'az': 157, 'wx': -164, 'wy': -4252}","{'ax': 12130, 'ay': 12419, 'wz': 11826, 'az': 12675, 'wx': 10786, 'wy': 11458}"
69.891,"{'ax': 813, 'ay': -132, 'wz': 14252, 'az': 298, 'wx': -324, 'wy': -4100}","{'ax': 823, 'ay': -131, 'wz': 14324, 'az': 319, 'wx': -260, 'wy': -4100}","{'ax': 12098, 'ay': 12371, 'wz': 11762, 'az': 12611, 'wx': 10690, 'wy': 11394}"
69.911,"{'ax': 763, 'ay': 47, 'wz': 14324, 'az': 341, 'wx': -528, 'wy': -4504}","{'ax': 659, 'ay': 37, 'wz': 14328, 'az': 245, 'wx': -528, 'wy': -4620}","{'ax': 12018, 'ay': 12323, 'wz': 11682, 'az': 12787, 'wx': 10898, 'wy': 11298}"
69.931,"{'ax': -81, 'ay': 214, 'wz': 14328, 'az': -91, 'wx': -532, 'wy': -4120}","{'ax': -94, 'ay': 235, 'wz': 14060, 'az': -1, 'wx': -524, 'wy': -4420}","{'ax': 12050, 'ay': 12339, 'wz': 11714, 'az': 12835, 'wx': 10898, 'wy': 11330}"
69.951,"{'ax': -17, 'ay': 245, 'wz': 14156, 'az': -129, 'wx': -8196, 'wy': -4376}","{'ax': -81, 'ay': 125, 'wz': 13892, 'az': -35, 'wx': -8196, 'wy': -4356}","{'ax': 12194, 'ay': 12451, 'wz': 11842, 'az': 12691, 'wx': 10786, 'wy': 11250}"
69.971,"{'ax': -75, 'ay': 233, 'wz': 13884, 'az': -194, 'wx': -324, 'wy': -4356}","{'ax': -1, 'ay': 223, 'wz': 14332, 'az': -211, 'wx': -324, 'wy': -4100}","{'ax': 12130, 'ay': 12403, 'wz': 11810, 'az': 12643, 'wx': 10754, 'wy': 11170}"
69.991,"{'ax': 669, 'ay': -7, 'wz': 14056, 'az': -1, 'wx': -412, 'wy': -4364}","{'ax': 671, 'ay': -17, 'wz': 14056, 'az': -9, 'wx': -412, 'wy': -4364}","{'ax': 12018, 'ay': 12323, 'wz': 11666, 'az': 12563, 'wx': 10610, 'wy': 11298}"
70.011,"{'ax': -85, 'ay': 223, 'wz': 16332, 'az': -41, 'wx': -388, 'wy': -4428}","{'ax': -114, 'ay': 249, 'wz': 14320, 'az': -1, 'wx': -516, 'wy': -4372}","{'ax': 11970, 'ay': 12258, 'wz': 11618, 'az': 12723, 'wx': 10802, 'wy': 11250}"
70.031,"{'ax': -5, 'ay': 213, 'wz': 14332, 'az': -201, 'wx': -8236, 'wy': -4424}","{'ax': -514, 'ay': 191, 'wz': 14028, 'az': -227, 'wx': -8292, 'wy': -4428}","{'ax': 11986, 'ay': 12274, 'wz': 11650, 'az': 12627, 'wx': 10786, 'wy': 11282}"
70.051,"{'ax': -34, 'ay': 110, 'wz': 14328, 'az': -9, 'wx': -8196, 'wy': -4556}","{'ax': 542, 'ay': 127, 'wz': 14328, 'az': -3, 'wx': -584, 'wy': -4548}","{'ax': 12066, 'ay': 12371, 'wz': 11730, 'az': 12611, 'wx': 10690, 'wy': 11346}"
70.071,"{'ax': -3, 'ay': 95, 'wz': 14204, 'az': -2, 'wx': -324, 'wy': -4444}","{'ax': -11, 'ay': 94, 'wz': 14308, 'az': -1, 'wx': -356, 'wy': -4492}","{'ax': 12098, 'ay': 12403, 'wz': 11538, 'az': 12643, 'wx': 10674, 'wy': 11122}"
70.111,"{'ax': 765, 'ay': -9, 'wz': 14236, 'az': -161, 'wx': -388, 'wy': -4516}","{'ax': 703, 'ay': 29, 'wz': 14260, 'az': -176, 'wx': -292, 'wy': -4492}","{'ax': 11874, 'ay': 12242, 'wz': 11538, 'az': 12707, 'wx': 10690, 'wy': 11138}"
70.131,"{'ax': 637, 'ay': 253, 'wz': 14300, 'az': -145, 'wx': -4, 'wy': -4484}","{'ax': 617, 'ay': 249, 'wz': 14300, 'az': -129, 'wx': -196, 'wy': -4524}","{'ax': 11986, 'ay': 12274, 'wz': 11618, 'az': 12515, 'wx': 10642, 'wy': 11250}"
70.151,"{'ax': -450, 'ay': 255, 'wz': 14248, 'az': -209, 'wx': -8196, 'wy': -4120}","{'ax': -466, 'ay': 255, 'wz': 14248, 'az': -209, 'wx': -8196, 'wy': -4120}","{'ax': 12034, 'ay': 12307, 'wz': 11698, 'az': 12563, 'wx': 10626, 'wy': 11266}"
70.171,"{'ax': -1, 'ay': 189, 'wz': 14140, 'az': -165, 'wx': -8244, 'wy': -4492}","{'ax': -2, 'ay': 190, 'wz': 14140, 'az': -129, 'wx': -8244, 'wy': -4492}","{'ax': 11890, 'ay': 12210, 'wz': 11538, 'az': 12659, 'wx': 10690, 'wy': 11154}"
