time,MRU1,MRU2
14.160145,"{'ax': 688, 'ay': 4572, 'az': 11916, 'gx': 4160, 'gy': 105, 'gz': -4703}","{'ax': -0.100098, 'ay': -0.282715, 'az': -0.786133, 'gx': -31.06689, 'gy': -9.033203, 'gz': 35.94971}"
14.17637,"{'ax': 900, 'ay': 4036, 'az': 12812, 'gx': 3774, 'gy': 2040, 'gz': -4930}","{'ax': -0.108398, 'ay': -0.245605, 'az': -0.812012, 'gx': -27.22168, 'gy': -23.55957, 'gz': 37.04834}"
14.192532,"{'ax': 680, 'ay': 3776, 'az': 14492, 'gx': 2625, 'gy': 2972, 'gz': -5044}","{'ax': -0.085938, 'ay': -0.236816, 'az': -0.873047, 'gx': -17.15088, 'gy': -28.07617, 'gz': 37.04834}"
14.208725,"{'ax': -60, 'ay': 3108, 'az': 14812, 'gx': 725, 'gy': 1982, 'gz': -5266}","{'ax': -0.061523, 'ay': -0.194336, 'az': -0.872559, 'gx': -2.624512, 'gy': -19.04297, 'gz': 38.45215}"
14.224951,"{'ax': -620, 'ay': 2708, 'az': 12940, 'gx': -408, 'gy': 365, 'gz': -5767}","{'ax': -0.032227, 'ay': -0.161621, 'az': -0.827637, 'gx': 4.150391, 'gy': -6.774902, 'gz': 42.23633}"
14.24117,"{'ax': -1116, 'ay': 2960, 'az': 10844, 'gx': 316, 'gy': -729, 'gz': -6412}","{'ax': -0.019043, 'ay': -0.190918, 'az': -0.782715, 'gx': -3.234863, 'gy': 0.366211, 'gz': 48.33984}"
14.25741,"{'ax': -1420, 'ay': 3424, 'az': 11368, 'gx': 1561, 'gy': -971, 'gz': -7759}","{'ax': -0.052246, 'ay': -0.216797, 'az': -0.793945, 'gx': -10.13184, 'gy': 0.671387, 'gz': 60.11963}"
14.273655,"{'ax': 4, 'ay': 4604, 'az': 12112, 'gx': 1941, 'gy': 605, 'gz': -9628}","{'ax': -0.121094, 'ay': -0.291016, 'az': -0.816406, 'gx': -12.63428, 'gy': -14.28223, 'gz': 73.66943}"
14.289869,"{'ax': 1800, 'ay': 6192, 'az': 14352, 'gx': 1877, 'gy': 3619, 'gz': -10207}","{'ax': -0.169922, 'ay': -0.390137, 'az': -0.924316, 'gx': -10.43701, 'gy': -38.75732, 'gz': 76.0498}"
14.306051,"{'ax': 2448, 'ay': 7552, 'az': 17848, 'gx': 1210, 'gy': 6317, 'gz': -9835}","{'ax': -0.204102, 'ay': -0.431152, 'az': -1.121094, 'gx': -5.187988, 'gy': -56.9458, 'gz': 71.89941}"
14.322277,"{'ax': 3984, 'ay': 8360, 'az': 22284, 'gx': -1483, 'gy': 10904, 'gz': -8638}","{'ax': -0.182617, 'ay': -0.508301, 'az': -1.271973, 'gx': 19.65332, 'gy': -89.4165, 'gz': 56.82373}"
14.338489,"{'ax': 2132, 'ay': 8968, 'az': 26128, 'gx': -6218, 'gy': 10873, 'gz': -6336}","{'ax': -0.109863, 'ay': -0.537109, 'az': -1.418945, 'gx': 55.66406, 'gy': -88.43994, 'gz': 38.57422}"
14.354694,"{'ax': 852, 'ay': 8064, 'az': 26308, 'gx': -10892, 'gy': 9315, 'gz': -4819}","{'ax': -0.040527, 'ay': -0.461426, 'az': -1.476563, 'gx': 89.05029, 'gy': -74.89014, 'gz': 25.08545}"
14.370884,"{'ax': -1084, 'ay': 6628, 'az': 26100, 'gx': -14788, 'gy': 7562, 'gz': -3782}","{'ax': 0.057617, 'ay': -0.376465, 'az': -1.467773, 'gx': 118.1641, 'gy': -57.49512, 'gz': 15.86914}"
14.387087,"{'ax': -2704, 'ay': 5852, 'az': 22872, 'gx': -17378, 'gy': 2794, 'gz': -3268}","{'ax': 0.108398, 'ay': -0.319336, 'az': -1.354492, 'gx': 135.498, 'gy': -22.09473, 'gz': 12.146}"
14.403243,"{'ax': -3256, 'ay': 4832, 'az': 18544, 'gx': -18195, 'gy': 197, 'gz': -3064}","{'ax': 0.131348, 'ay': -0.251465, 'az': -1.195313, 'gx': 138.3057, 'gy': -5.981445, 'gz': 11.2915}"
14.419462,"{'ax': -2988, 'ay': 3292, 'az': 14884, 'gx': -17059, 'gy': 1098, 'gz': -3298}","{'ax': 0.103027, 'ay': -0.161621, 'az': -1.047852, 'gx': 127.7466, 'gy': -15.93018, 'gz': 14.28223}"
14.435672,"{'ax': -2608, 'ay': 2224, 'az': 12780, 'gx': -14656, 'gy': 2968, 'gz': -3823}","{'ax': 0.087402, 'ay': -0.115234, 'az': -0.982422, 'gx': 108.5815, 'gy': -29.35791, 'gz': 19.28711}"
14.451884,"{'ax': -2348, 'ay': 1768, 'az': 13620, 'gx': -12193, 'gy': 3540, 'gz': -4160}","{'ax': 0.066895, 'ay': -0.096191, 'az': -0.989258, 'gx': 91.36963, 'gy': -32.4707, 'gz': 23.13232}"
14.468088,"{'ax': -1784, 'ay': 1896, 'az': 14148, 'gx': -10475, 'gy': 2671, 'gz': -4417}","{'ax': 0.067383, 'ay': -0.103027, 'az': -1.040039, 'gx': 78.18604, 'gy': -25.45166, 'gz': 25.5127}"
14.484305,"{'ax': -932, 'ay': 1544, 'az': 14784, 'gx': -8367, 'gy': 2449, 'gz': -3493}","{'ax': 0.055664, 'ay': -0.083984, 'az': -1.081055, 'gx': 60.66895, 'gy': -23.01025, 'gz': 17.7002}"
14.500468,"{'ax': -1372, 'ay': 1064, 'az': 16228, 'gx': -6365, 'gy': 1100, 'gz': -2039}","{'ax': 0.087402, 'ay': -0.0625, 'az': -1.13916, 'gx': 46.08154, 'gy': -10.25391, 'gz': 7.995605}"
14.516712,"{'ax': -2116, 'ay': 984, 'az': 16256, 'gx': -4971, 'gy': -1516, 'gz': -1108}","{'ax': 0.099121, 'ay': -0.059082, 'az': -1.104004, 'gx': 35.15625, 'gy': 9.094238, 'gz': 2.502441}"
14.532918,"{'ax': -2340, 'ay': 448, 'az': 15804, 'gx': -4077, 'gy': -2846, 'gz': -527}","{'ax': 0.08252, 'ay': -0.030762, 'az': -1.026367, 'gx': 30.0293, 'gy': 16.90674, 'gz': -0.366211}"
14.549164,"{'ax': -2844, 'ay': 52, 'az': 15328, 'gx': -4206, 'gy': -2569, 'gz': -856}","{'ax': 0.089355, 'ay': -0.002441, 'az': -0.996582, 'gx': 31.06689, 'gy': 12.51221, 'gz': 2.746582}"
14.565364,"{'ax': -2456, 'ay': -180, 'az': 14700, 'gx': -4074, 'gy': -1548, 'gz': -1172}","{'ax': 0.089355, 'ay': -0.000977, 'az': -0.973145, 'gx': 29.11377, 'gy': 6.103516, 'gz': 4.577637}"
14.581619,"{'ax': -1748, 'ay': 136, 'az': 13332, 'gx': -2871, 'gy': -1697, 'gz': -961}","{'ax': 0.065918, 'ay': -0.009766, 'az': -0.956055, 'gx': 18.55469, 'gy': 8.056641, 'gz': 2.868652}"
14.597847,"{'ax': -2044, 'ay': 240, 'az': 12464, 'gx': -828, 'gy': -2015, 'gz': -710}","{'ax': 0.07959, 'ay': -0.022461, 'az': -0.941406, 'gx': 1.89209, 'gy': 11.23047, 'gz': 2.746582}"
14.614081,"{'ax': -1632, 'ay': 204, 'az': 11816, 'gx': 1917, 'gy': -3173, 'gz': -163}","{'ax': 0.08252, 'ay': -0.01123, 'az': -0.930176, 'gx': -20.50781, 'gy': 20.44678, 'gz': -0.854492}"
14.630293,"{'ax': -2336, 'ay': -368, 'az': 11708, 'gx': 4875, 'gy': -3701, 'gz': 472}","{'ax': 0.086914, 'ay': 0.021484, 'az': -0.908691, 'gx': -42.05322, 'gy': 21.3623, 'gz': -2.380371}"
14.646495,"{'ax': -3384, 'ay': 64, 'az': 14844, 'gx': 5719, 'gy': -2231, 'gz': -459}","{'ax': 0.097168, 'ay': -0.013672, 'az': -0.971191, 'gx': -44.31152, 'gy': 9.58252, 'gz': 5.92041}"
14.6627,"{'ax': -2760, 'ay': 896, 'az': 17656, 'gx': 4793, 'gy': -1235, 'gz': -1359}","{'ax': 0.075684, 'ay': -0.064453, 'az': -1.100586, 'gx': -35.52246, 'gy': 3.417969, 'gz': 11.1084}"
14.67889,"{'ax': -1952, 'ay': 1628, 'az': 18788, 'gx': 3412, 'gy': -1180, 'gz': -1542}","{'ax': 0.049316, 'ay': -0.11084, 'az': -1.156738, 'gx': -25.45166, 'gy': 3.356934, 'gz': 11.1084}"
14.695086,"{'ax': -1476, 'ay': 2380, 'az': 19260, 'gx': 2307, 'gy': -1148, 'gz': -1451}","{'ax': 0.02832, 'ay': -0.151855, 'az': -1.194336, 'gx': -16.78467, 'gy': 3.662109, 'gz': 9.216309}"
14.71126,"{'ax': -584, 'ay': 2736, 'az': 19208, 'gx': 1213, 'gy': -1803, 'gz': -937}","{'ax': -0.001953, 'ay': -0.166016, 'az': -1.185059, 'gx': -9.277344, 'gy': 8.117676, 'gz': 4.577637}"
14.727516,"{'ax': -128, 'ay': 2668, 'az': 18800, 'gx': 330, 'gy': -1329, 'gz': -31}","{'ax': -0.006836, 'ay': -0.168457, 'az': -1.162598, 'gx': -3.051758, 'gy': 4.455566, 'gz': -3.723145}"
14.74376,"{'ax': -652, 'ay': 2480, 'az': 18132, 'gx': -445, 'gy': -1021, 'gz': 916}","{'ax': 0.020508, 'ay': -0.147461, 'az': -1.129883, 'gx': 2.197266, 'gy': 3.540039, 'gz': -10.55908}"
14.759955,"{'ax': -2232, 'ay': 1584, 'az': 17796, 'gx': -1231, 'gy': -1365, 'gz': 1054}","{'ax': 0.049805, 'ay': -0.094727, 'az': -1.087402, 'gx': 9.338379, 'gy': 5.310059, 'gz': -10.25391}"
14.776176,"{'ax': -2696, 'ay': 948, 'az': 17080, 'gx': -2424, 'gy': -910, 'gz': 364}","{'ax': 0.075684, 'ay': -0.056641, 'az': -1.062012, 'gx': 18.24951, 'gy': -0.305176, 'gz': -6.164551}"
14.792355,"{'ax': -2660, 'ay': 784, 'az': 16848, 'gx': -3199, 'gy': 668, 'gz': -22}","{'ax': 0.085938, 'ay': -0.050781, 'az': -1.080566, 'gx': 23.19336, 'gy': -12.08496, 'gz': -3.845215}"
14.808591,"{'ax': -2488, 'ay': 904, 'az': 17252, 'gx': -3407, 'gy': 1116, 'gz': -97}","{'ax': 0.087891, 'ay': -0.061523, 'az': -1.114258, 'gx': 24.59717, 'gy': -12.75635, 'gz': -3.723145}"
14.824821,"{'ax': -2212, 'ay': 852, 'az': 16328, 'gx': -3047, 'gy': -145, 'gz': 166}","{'ax': 0.08252, 'ay': -0.049316, 'az': -1.094727, 'gx': 20.50781, 'gy': -2.380371, 'gz': -5.737305}"
14.841051,"{'ax': -2144, 'ay': 524, 'az': 15452, 'gx': -1931, 'gy': -1360, 'gz': 571}","{'ax': 0.081055, 'ay': -0.032715, 'az': -1.064453, 'gx': 11.90186, 'gy': 6.591797, 'gz': -7.568359}"
14.857268,"{'ax': -2700, 'ay': 188, 'az': 15624, 'gx': -1398, 'gy': -2728, 'gz': 382}","{'ax': 0.077637, 'ay': -0.019043, 'az': -1.018066, 'gx': 9.094238, 'gy': 16.90674, 'gz': -4.699707}"
14.873503,"{'ax': -2144, 'ay': 300, 'az': 14800, 'gx': -1390, 'gy': -3162, 'gz': -166}","{'ax': 0.050781, 'ay': -0.021484, 'az': -0.974121, 'gx': 8.666992, 'gy': 17.8833, 'gz': -1.220703}"
14.88975,"{'ax': -1076, 'ay': -252, 'az': 14120, 'gx': -831, 'gy': -1504, 'gz': -75}","{'ax': 0.010742, 'ay': 0.01123, 'az': -0.953125, 'gx': 4.02832, 'gy': 2.563477, 'gz': -2.197266}"
14.906015,"{'ax': -1240, 'ay': 16, 'az': 14960, 'gx': -342, 'gy': 892, 'gz': 81}","{'ax': 0.024414, 'ay': -0.009766, 'az': -0.998047, 'gx': 0.915527, 'gy': -13.61084, 'gz': -3.723145}"
14.922201,"{'ax': -1856, 'ay': 148, 'az': 16372, 'gx': -370, 'gy': 1056, 'gz': 133}","{'ax': 0.050293, 'ay': -0.01123, 'az': -1.055664, 'gx': 1.342773, 'gy': -11.65771, 'gz': -3.723145}"
14.938416,"{'ax': -1992, 'ay': -116, 'az': 16440, 'gx': -338, 'gy': -148, 'gz': -9}","{'ax': 0.056152, 'ay': 0.000977, 'az': -1.0625, 'gx': 0.915527, 'gy': -2.990723, 'gz': -2.502441}"
14.954672,"{'ax': -1928, 'ay': 12, 'az': 16216, 'gx': -114, 'gy': -1309, 'gz': -29}","{'ax': 0.055664, 'ay': -0.006836, 'az': -1.063477, 'gx': -0.671387, 'gy': 6.164551, 'gz': -2.258301}"
14.97089,"{'ax': -1704, 'ay': 188, 'az': 15524, 'gx': 246, 'gy': -1921, 'gz': 13}","{'ax': 0.043945, 'ay': -0.015137, 'az': -1.028809, 'gx': -3.90625, 'gy': 10.13184, 'gz': -2.01416}"
14.9871,"{'ax': -1536, 'ay': 380, 'az': 15720, 'gx': 431, 'gy': -2391, 'gz': -61}","{'ax': 0.027344, 'ay': -0.027344, 'az': -1.009766, 'gx': -4.760742, 'gy': 13.61084, 'gz': -1.098633}"
15.003277,"{'ax': -1140, 'ay': 356, 'az': 15132, 'gx': 338, 'gy': -2535, 'gz': -252}","{'ax': 0.008789, 'ay': -0.026367, 'az': -0.983887, 'gx': -4.089355, 'gy': 13.00049, 'gz': 0}"
15.019462,"{'ax': -596, 'ay': 188, 'az': 15108, 'gx': 164, 'gy': -800, 'gz': -128}","{'ax': -0.008301, 'ay': -0.02002, 'az': -0.966797, 'gx': -1.89209, 'gy': -2.563477, 'gz': -1.708984}"
15.035769,"{'ax': -984, 'ay': 548, 'az': 15884, 'gx': -407, 'gy': 886, 'gz': 150}","{'ax': 0.01709, 'ay': -0.035156, 'az': -1.009277, 'gx': 2.258301, 'gy': -12.51221, 'gz': -4.455566}"
15.051983,"{'ax': -1928, 'ay': 292, 'az': 15356, 'gx': -693, 'gy': 559, 'gz': 225}","{'ax': 0.055176, 'ay': -0.023438, 'az': -1.004883, 'gx': 2.807617, 'gy': -8.605957, 'gz': -4.394531}"
15.068168,"{'ax': -2016, 'ay': 44, 'az': 14496, 'gx': -84, 'gy': 96, 'gz': -21}","{'ax': 0.058105, 'ay': -0.006348, 'az': -0.986328, 'gx': -2.01416, 'gy': -5.981445, 'gz': -2.441406}"
15.08438,"{'ax': -1360, 'ay': 328, 'az': 14724, 'gx': 520, 'gy': 1014, 'gz': 24}","{'ax': 0.032715, 'ay': -0.033691, 'az': -0.975098, 'gx': -5.493164, 'gy': -15.25879, 'gz': -3.234863}"
15.100591,"{'ax': -1492, 'ay': 784, 'az': 16080, 'gx': 166, 'gy': 1998, 'gz': 346}","{'ax': 0.049316, 'ay': -0.054199, 'az': -1.022461, 'gx': -2.197266, 'gy': -20.99609, 'gz': -5.615234}"
15.1168,"{'ax': -2116, 'ay': 672, 'az': 15892, 'gx': -233, 'gy': 1553, 'gz': 511}","{'ax': 0.072754, 'ay': -0.045898, 'az': -1.028809, 'gx': -0.549316, 'gy': -15.50293, 'gz': -6.713867}"
15.133025,"{'ax': -2360, 'ay': 456, 'az': 14596, 'gx': 244, 'gy': 420, 'gz': 477}","{'ax': 0.083008, 'ay': -0.033691, 'az': -1.008301, 'gx': -4.943848, 'gy': -6.958008, 'gz': -5.92041}"
15.149199,"{'ax': -2372, 'ay': 252, 'az': 14008, 'gx': 1470, 'gy': -413, 'gz': 413}","{'ax': 0.084961, 'ay': -0.02002, 'az': -0.980469, 'gx': -14.28223, 'gy': -1.098633, 'gz': -4.455566}"
15.165395,"{'ax': -2540, 'ay': 336, 'az': 14468, 'gx': 2228, 'gy': -408, 'gz': 45}","{'ax': 0.081055, 'ay': -0.023926, 'az': -0.984863, 'gx': -19.22607, 'gy': -2.990723, 'gz': -1.342773}"
15.181648,"{'ax': -2244, 'ay': 352, 'az': 15176, 'gx': 2746, 'gy': -3, 'gz': 37}","{'ax': 0.086914, 'ay': -0.02832, 'az': -1.025879, 'gx': -22.94922, 'gy': -5.249023, 'gz': -1.403809}"
15.197847,"{'ax': -2676, 'ay': 424, 'az': 15880, 'gx': 3130, 'gy': -402, 'gz': 214}","{'ax': 0.107422, 'ay': -0.025879, 'az': -1.053223, 'gx': -26.12305, 'gy': -0.366211, 'gz': -2.563477}"
15.214083,"{'ax': -2912, 'ay': 508, 'az': 15392, 'gx': 3670, 'gy': -1525, 'gz': 162}","{'ax': 0.110352, 'ay': -0.028809, 'az': -1.050781, 'gx': -30.82275, 'gy': 7.568359, 'gz': -1.525879}"
15.23029,"{'ax': -2820, 'ay': 392, 'az': 14716, 'gx': 4706, 'gy': -2539, 'gz': 72}","{'ax': 0.109375, 'ay': -0.034668, 'az': -1.013184, 'gx': -38.63525, 'gy': 15.625, 'gz': 0.12207}"
15.246508,"{'ax': -2560, 'ay': 648, 'az': 14816, 'gx': 5388, 'gy': -2994, 'gz': -226}","{'ax': 0.078613, 'ay': -0.04248, 'az': -0.987305, 'gx': -42.78564, 'gy': 17.27295, 'gz': 3.051758}"
15.262772,"{'ax': -2196, 'ay': 1896, 'az': 16188, 'gx': 5270, 'gy': -2967, 'gz': -752}","{'ax': 0.046387, 'ay': -0.119141, 'az': -1.030273, 'gx': -40.83252, 'gy': 16.6626, 'gz': 6.713867}"
15.278946,"{'ax': -556, 'ay': 1020, 'az': 17012, 'gx': 4166, 'gy': -883, 'gz': -388}","{'ax': 0.01123, 'ay': -0.059082, 'az': -1.03125, 'gx': -30.82275, 'gy': -3.845215, 'gz': 1.647949}"
15.295179,"{'ax': -1488, 'ay': 1756, 'az': 18736, 'gx': 2413, 'gy': 1768, 'gz': 147}","{'ax': 0.045898, 'ay': -0.12207, 'az': -1.132324, 'gx': -17.7002, 'gy': -19.04297, 'gz': -3.112793}"
15.31137,"{'ax': -2244, 'ay': 1772, 'az': 19472, 'gx': 575, 'gy': 1109, 'gz': 163}","{'ax': 0.069336, 'ay': -0.11377, 'az': -1.17041, 'gx': -3.723145, 'gy': -11.71875, 'gz': -3.90625}"
15.327549,"{'ax': -2504, 'ay': 1592, 'az': 18184, 'gx': -818, 'gy': -516, 'gz': 15}","{'ax': 0.07959, 'ay': -0.097656, 'az': -1.125, 'gx': 5.92041, 'gy': 0.793457, 'gz': -2.746582}"
15.343743,"{'ax': -2308, 'ay': 1392, 'az': 16468, 'gx': -1176, 'gy': -1967, 'gz': -107}","{'ax': 0.067383, 'ay': -0.088867, 'az': -1.075195, 'gx': 7.141113, 'gy': 11.84082, 'gz': -1.708984}"
15.359936,"{'ax': -1720, 'ay': 1424, 'az': 14684, 'gx': -599, 'gy': -2966, 'gz': -119}","{'ax': 0.046875, 'ay': -0.087402, 'az': -0.991699, 'gx': 1.953125, 'gy': 17.39502, 'gz': -1.831055}"
15.376136,"{'ax': -1480, 'ay': 1156, 'az': 13648, 'gx': 251, 'gy': -2383, 'gz': -37}","{'ax': 0.038086, 'ay': -0.072266, 'az': -0.946289, 'gx': -4.882813, 'gy': 11.16943, 'gz': -1.708984}"
15.392314,"{'ax': -1532, 'ay': 916, 'az': 13568, 'gx': 1378, 'gy': -898, 'gz': 73}","{'ax': 0.039063, 'ay': -0.061035, 'az': -0.95459, 'gx': -13.18359, 'gy': 0.244141, 'gz': -2.441406}"
15.408538,"{'ax': -1656, 'ay': 1260, 'az': 14768, 'gx': 2023, 'gy': -568, 'gz': 227}","{'ax': 0.056152, 'ay': -0.082031, 'az': -0.987305, 'gx': -17.7002, 'gy': -0.793457, 'gz': -3.417969}"
15.424791,"{'ax': -2100, 'ay': 1020, 'az': 15104, 'gx': 2464, 'gy': -746, 'gz': 445}","{'ax': 0.068359, 'ay': -0.060547, 'az': -1.020508, 'gx': -20.93506, 'gy': 0.610352, 'gz': -4.394531}"
15.441017,"{'ax': -2240, 'ay': 1068, 'az': 15928, 'gx': 2657, 'gy': -799, 'gz': 241}","{'ax': 0.058105, 'ay': -0.068848, 'az': -1.035645, 'gx': -21.66748, 'gy': 0, 'gz': -2.319336}"
15.457216,"{'ax': -2192, 'ay': 1464, 'az': 17016, 'gx': 2005, 'gy': -84, 'gz': -159}","{'ax': 0.056641, 'ay': -0.094727, 'az': -1.050293, 'gx': -15.13672, 'gy': -5.615234, 'gz': 0.305176}"
15.473477,"{'ax': -2400, 'ay': 1544, 'az': 17816, 'gx': 468, 'gy': 106, 'gz': -512}","{'ax': 0.069336, 'ay': -0.095703, 'az': -1.086426, 'gx': -2.746582, 'gy': -5.249023, 'gz': 1.953125}"
15.489672,"{'ax': -2188, 'ay': 1376, 'az': 17264, 'gx': -730, 'gy': -965, 'gz': -645}","{'ax': 0.067871, 'ay': -0.089844, 'az': -1.069336, 'gx': 5.249023, 'gy': 3.295898, 'gz': 2.441406}"
15.505936,"{'ax': -2368, 'ay': 1400, 'az': 16012, 'gx': -1108, 'gy': -1729, 'gz': -761}","{'ax': 0.065918, 'ay': -0.083984, 'az': -1.043945, 'gx': 7.568359, 'gy': 8.483887, 'gz': 3.662109}"
15.522103,"{'ax': -1940, 'ay': 1436, 'az': 15916, 'gx': -1074, 'gy': -2092, 'gz': -949}","{'ax': 0.052246, 'ay': -0.094238, 'az': -1.033691, 'gx': 6.835938, 'gy': 10.74219, 'gz': 4.455566}"
15.538264,"{'ax': -1604, 'ay': 1580, 'az': 15696, 'gx': -1151, 'gy': -1794, 'gz': -941}","{'ax': 0.036133, 'ay': -0.099609, 'az': -1.020996, 'gx': 7.385254, 'gy': 7.446289, 'gz': 4.333496}"
15.554448,"{'ax': -1220, 'ay': 1588, 'az': 15528, 'gx': -1021, 'gy': -858, 'gz': -888}","{'ax': 0.018555, 'ay': -0.105469, 'az': -1.025391, 'gx': 6.591797, 'gy': -0.366211, 'gz': 3.417969}"
15.570648,"{'ax': -1140, 'ay': 1700, 'az': 15704, 'gx': -787, 'gy': -36, 'gz': -675}","{'ax': 0.021484, 'ay': -0.108398, 'az': -1.037109, 'gx': 4.516602, 'gy': -5.92041, 'gz': 1.831055}"
15.586847,"{'ax': -1276, 'ay': 1672, 'az': 16136, 'gx': -607, 'gy': -109, 'gz': -343}","{'ax': 0.03418, 'ay': -0.103516, 'az': -1.054688, 'gx': 3.173828, 'gy': -2.868652, 'gz': -0.671387}"
15.603071,"{'ax': -1844, 'ay': 1476, 'az': 16148, 'gx': -660, 'gy': -1341, 'gz': -174}","{'ax': 0.046875, 'ay': -0.091309, 'az': -1.047363, 'gx': 3.479004, 'gy': 5.493164, 'gz': -0.732422}"
15.619308,"{'ax': -1844, 'ay': 1424, 'az': 15908, 'gx': -543, 'gy': -1287, 'gz': -456}","{'ax': 0.044922, 'ay': -0.087891, 'az': -1.02832, 'gx': 2.868652, 'gy': 4.516602, 'gz': 1.037598}"
15.635527,"{'ax': -1512, 'ay': 1268, 'az': 16104, 'gx': -439, 'gy': -1316, 'gz': -390}","{'ax': 0.040039, 'ay': -0.084961, 'az': -1.055176, 'gx': 1.831055, 'gy': 4.638672, 'gz': 0.305176}"
15.65178,"{'ax': -1596, 'ay': 1308, 'az': 15984, 'gx': -287, 'gy': -1470, 'gz': -184}","{'ax': 0.040527, 'ay': -0.078125, 'az': -1.043945, 'gx': 0.732422, 'gy': 5.92041, 'gz': -1.098633}"
15.668013,"{'ax': -1740, 'ay': 1216, 'az': 15872, 'gx': -253, 'gy': -1466, 'gz': -242}","{'ax': 0.040039, 'ay': -0.07666, 'az': -1.030762, 'gx': 0.854492, 'gy': 5.371094, 'gz': -0.732422}"
15.684199,"{'ax': -1684, 'ay': 1068, 'az': 15932, 'gx': -411, 'gy': -1277, 'gz': -265}","{'ax': 0.043457, 'ay': -0.068848, 'az': -1.037109, 'gx': 2.075195, 'gy': 3.723145, 'gz': -0.183105}"
15.700383,"{'ax': -1944, 'ay': 1000, 'az': 15996, 'gx': -610, 'gy': -663, 'gz': -449}","{'ax': 0.048828, 'ay': -0.063965, 'az': -1.039063, 'gx': 3.967285, 'gy': -0.793457, 'gz': 1.098633}"
15.716639,"{'ax': -1896, 'ay': 1236, 'az': 16464, 'gx': -915, 'gy': -592, 'gz': -614}","{'ax': 0.051758, 'ay': -0.075684, 'az': -1.063477, 'gx': 5.615234, 'gy': -0.061035, 'gz': 1.89209}"
15.73285,"{'ax': -1712, 'ay': 1124, 'az': 16484, 'gx': -933, 'gy': -1303, 'gz': -556}","{'ax': 0.04248, 'ay': -0.068848, 'az': -1.05957, 'gx': 5.859375, 'gy': 5.493164, 'gz': 1.159668}"
15.749026,"{'ax': -1620, 'ay': 916, 'az': 15512, 'gx': -563, 'gy': -1684, 'gz': -476}","{'ax': 0.030762, 'ay': -0.059082, 'az': -1.036133, 'gx': 2.319336, 'gy': 7.324219, 'gz': 0.854492}"
15.765241,"{'ax': -1364, 'ay': 1008, 'az': 15560, 'gx': -94, 'gy': -1276, 'gz': -467}","{'ax': 0.022461, 'ay': -0.063965, 'az': -1.02002, 'gx': -0.854492, 'gy': 3.479004, 'gz': 1.159668}"
15.781474,"{'ax': -1128, 'ay': 1132, 'az': 16164, 'gx': -64, 'gy': -680, 'gz': -389}","{'ax': 0.020508, 'ay': -0.075195, 'az': -1.041504, 'gx': -0.305176, 'gy': -0.549316, 'gz': 0.183105}"
15.797741,"{'ax': -1332, 'ay': 972, 'az': 16468, 'gx': -416, 'gy': -322, 'gz': -201}","{'ax': 0.027832, 'ay': -0.060547, 'az': -1.041016, 'gx': 2.624512, 'gy': -3.356934, 'gz': -1.525879}"
15.813987,"{'ax': -1768, 'ay': 952, 'az': 16600, 'gx': -972, 'gy': 52, 'gz': -178}","{'ax': 0.041504, 'ay': -0.059082, 'az': -1.047363, 'gx': 6.591797, 'gy': -5.737305, 'gz': -1.525879}"
15.830204,"{'ax': -1692, 'ay': 824, 'az': 16488, 'gx': -1533, 'gy': -124, 'gz': -270}","{'ax': 0.047363, 'ay': -0.054199, 'az': -1.050293, 'gx': 10.98633, 'gy': -4.882813, 'gz': -1.159668}"
15.846482,"{'ax': -1880, 'ay': 584, 'az': 16508, 'gx': -1829, 'gy': -179, 'gz': -297}","{'ax': 0.04541, 'ay': -0.032227, 'az': -1.055176, 'gx': 13.12256, 'gy': -3.723145, 'gz': -0.976563}"
15.862735,"{'ax': -1960, 'ay': 432, 'az': 16116, 'gx': -1976, 'gy': -317, 'gz': -575}","{'ax': 0.039063, 'ay': -0.03418, 'az': -1.044922, 'gx': 13.48877, 'gy': -2.746582, 'gz': 1.159668}"
15.878946,"{'ax': -1532, 'ay': 620, 'az': 16248, 'gx': -2033, 'gy': -549, 'gz': -677}","{'ax': 0.035156, 'ay': -0.040039, 'az': -1.052734, 'gx': 14.28223, 'gy': -0.549316, 'gz': 1.403809}"
15.895128,"{'ax': -1364, 'ay': 540, 'az': 15836, 'gx': -1986, 'gy': -436, 'gz': -625}","{'ax': 0.013672, 'ay': -0.032227, 'az': -1.026855, 'gx': 14.16016, 'gy': -3.967285, 'gz': 1.403809}"
15.911361,"{'ax': -1040, 'ay': 672, 'az': 16112, 'gx': -2165, 'gy': 1341, 'gz': -652}","{'ax': 0.008301, 'ay': -0.045898, 'az': -1.038086, 'gx': 15.625, 'gy': -18.00537, 'gz': 0.976563}"
15.927601,"{'ax': -1264, 'ay': 752, 'az': 16468, 'gx': -2343, 'gy': 2059, 'gz': -478}","{'ax': 0.027344, 'ay': -0.047363, 'az': -1.067383, 'gx': 16.72363, 'gy': -20.56885, 'gz': -0.793457}"
15.943807,"{'ax': -1592, 'ay': 680, 'az': 16236, 'gx': -2060, 'gy': 1269, 'gz': -213}","{'ax': 0.050293, 'ay': -0.044922, 'az': -1.071777, 'gx': 13.06152, 'gy': -13.3667, 'gz': -2.319336}"
15.96003,"{'ax': -1932, 'ay': 288, 'az': 15196, 'gx': -1017, 'gy': -6, 'gz': 9}","{'ax': 0.060547, 'ay': -0.024902, 'az': -1.04834, 'gx': 4.150391, 'gy': -3.417969, 'gz': -3.601074}"
