time,s2,s3,s1
141.607,"{'ax': -0.6153098, 'ay': 1.865083, 'wz': -1.571063, 'az': -8.959103, 'wx': -0.4270061, 'wy': -1.715219}","{'ax': -0.4764462, 'ay': 1.893814, 'wz': -1.569464, 'az': -8.932767, 'wx': -0.4278055, 'wy': -1.716951}","{'ax': 11842, 'ay': 12146, 'wz': 11218, 'az': 12403, 'wx': 10242, 'wy': 10754}"
141.627,"{'ax': -2.477999, 'ay': 2.525883, 'wz': -1.637412, 'az': -7.975086, 'wx': -0.2777872, 'wy': -1.637545}","{'ax': -2.60968, 'ay': 2.485181, 'wz': -1.637279, 'az': -7.975086, 'wx': -0.277121, 'wy': -1.91027}","{'ax': 11650, 'ay': 12034, 'wz': 11250, 'az': 12547, 'wx': 10306, 'wy': 10818}"
141.647,"{'ax': -4.082114, 'ay': 2.449268, 'wz': -1.792227, 'az': -8.061277, 'wx': -0.5597045, 'wy': -1.368818}","{'ax': -4.311957, 'ay': 2.142811, 'wz': -1.853113, 'az': -7.979874, 'wx': -0.5475804, 'wy': -1.471273}","{'ax': 11810, 'ay': 12114, 'wz': 11442, 'az': 12403, 'wx': 10242, 'wy': 10754}"
141.667,"{'ax': -0.004788403, 'ay': 2.602497, 'wz': -2.046565, 'az': -4.982334, 'wx': -0.8273661, 'wy': -1.411319}","{'ax': -0.004788403, 'ay': 2.602497, 'wz': -2.046565, 'az': -4.982334, 'wx': -0.8442864, 'wy': -1.368685}","{'ax': 11794, 'ay': 12114, 'wz': 11266, 'az': 12387, 'wx': 10274, 'wy': 10786}"
141.687,"{'ax': -2.794033, 'ay': 2.288857, 'wz': -1.933052, 'az': -4.924873, 'wx': -1.127936, 'wy': -1.637279}","{'ax': -2.705448, 'ay': 2.257732, 'wz': -1.921861, 'az': -6.687006, 'wx': -1.232389, 'wy': -1.679913}","{'ax': 11778, 'ay': 12178, 'wz': 11234, 'az': 12467, 'wx': 10306, 'wy': 10802}"
141.707,"{'ax': -0.002394202, 'ay': 2.133234, 'wz': -1.705493, 'az': -8.161834, 'wx': -1.603704, 'wy': -1.338974}","{'ax': -0.1556231, 'ay': 2.133234, 'wz': -1.708824, 'az': -7.970297, 'wx': -1.595711, 'wy': -1.091963}","{'ax': 11730, 'ay': 12050, 'wz': 11362, 'az': 12339, 'wx': 10194, 'wy': 10946}"
141.727,"{'ax': -4.905719, 'ay': 1.817199, 'wz': -2.056158, 'az': -7.510611, 'wx': -1.366819, 'wy': -1.842455}","{'ax': -4.905719, 'ay': 1.836353, 'wz': -2.063619, 'az': -7.513005, 'wx': -1.364688, 'wy': -1.77424}","{'ax': 11634, 'ay': 12226, 'wz': 11250, 'az': 12483, 'wx': 10306, 'wy': 10818}"
141.747,"{'ax': -5.307945, 'ay': 2.439692, 'wz': -0.1045865, 'az': -8.106767, 'wx': -1.36975, 'wy': -1.236919}","{'ax': -5.346252, 'ay': 1.426944, 'wz': -0.1056524, 'az': -7.991845, 'wx': -1.364421, 'wy': -1.228259}","{'ax': 11666, 'ay': 12002, 'wz': 11298, 'az': 12547, 'wx': 10402, 'wy': 10850}"
141.767,"{'ax': -0.03112462, 'ay': 2.430115, 'wz': -0.006661563, 'az': -8.279149, 'wx': -1.382674, 'wy': -1.108617}","{'ax': -0.007182605, 'ay': 2.027889, 'wz': -2.051495, 'az': -8.286332, 'wx': -1.370816, 'wy': -1.094228}","{'ax': 11698, 'ay': 12034, 'wz': 11330, 'az': 12307, 'wx': 10322, 'wy': 10882}"
141.787,"{'ax': -4.970363, 'ay': 3.213019, 'wz': -1.638345, 'az': -7.970297, 'wx': -1.381875, 'wy': -1.093695}","{'ax': -5.078102, 'ay': 3.215413, 'wz': -1.637412, 'az': -7.970297, 'wx': -1.383606, 'wy': -1.095028}","{'ax': 11666, 'ay': 12018, 'wz': 11282, 'az': 12531, 'wx': 10338, 'wy': 10866}"
141.807,"{'ax': -6.28478, 'ay': 2.449268, 'wz': -0.01851914, 'az': -7.285556, 'wx': -1.296207, 'wy': -1.360424}","{'ax': -6.28478, 'ay': 2.449268, 'wz': -0.01745329, 'az': -7.285556, 'wx': -1.296473, 'wy': -1.355894}","{'ax': 11874, 'ay': 12162, 'wz': 11234, 'az': 12419, 'wx': 10274, 'wy': 10770}"
141.827,"{'ax': -4.905719, 'ay': 3.359065, 'wz': -1.989009, 'az': -6.212954, 'wx': -1.299671, 'wy': -1.782234}","{'ax': -5.023035, 'ay': 3.292027, 'wz': -1.935717, 'az': -6.136339, 'wx': -1.277155, 'wy': -1.842055}","{'ax': 11714, 'ay': 12034, 'wz': 11346, 'az': 12323, 'wx': 10210, 'wy': 10914}"
141.847,"{'ax': -5.365406, 'ay': 2.65517, 'wz': -1.690305, 'az': -4.984728, 'wx': -1.637545, 'wy': -1.364821}","{'ax': -5.250484, 'ay': 2.65517, 'wz': -1.691637, 'az': -4.987122, 'wx': -1.642475, 'wy': -1.33591}","{'ax': 11746, 'ay': 12098, 'wz': 11394, 'az': 12339, 'wx': 10194, 'wy': 10898}"
141.867,"{'ax': -1.096544, 'ay': 3.292027, 'wz': -1.10915, 'az': -6.639122, 'wx': -1.7396, 'wy': -1.095294}","{'ax': -1.017536, 'ay': 3.292027, 'wz': -1.468475, 'az': -6.706159, 'wx': -1.72308, 'wy': -1.240916}","{'ax': 11634, 'ay': 12226, 'wz': 11250, 'az': 12467, 'wx': 10306, 'wy': 10802}"
141.887,"{'ax': -6.150704, 'ay': 4.881777, 'wz': -0.001732006, 'az': -5.978322, 'wx': -1.511508, 'wy': -1.166306}","{'ax': -6.150704, 'ay': 2.44448, 'wz': -0.0003996938, 'az': -5.825093, 'wx': -1.517904, 'wy': -1.19655}","{'ax': 11650, 'ay': 12034, 'wz': 11266, 'az': 12531, 'wx': 10338, 'wy': 10818}"
141.907,"{'ax': -4.910508, 'ay': 1.759738, 'wz': -0.01718683, 'az': -4.982334, 'wx': -1.674051, 'wy': -1.330314}","{'ax': -4.908113, 'ay': 1.68073, 'wz': -0.01985146, 'az': -5.013458, 'wx': -1.672718, 'wy': -1.303668}","{'ax': 11826, 'ay': 12146, 'wz': 11298, 'az': 12419, 'wx': 10242, 'wy': 10754}"
141.927,"{'ax': -5.556942, 'ay': 2.099715, 'wz': -0.5695636, 'az': -4.003105, 'wx': -1.850449, 'wy': -0.9895085}","{'ax': -5.631162, 'ay': 2.138022, 'wz': -0.5486463, 'az': -3.833117, 'wx': -1.889086, 'wy': -0.9583323}","{'ax': 11650, 'ay': 12018, 'wz': 11266, 'az': 12515, 'wx': 10322, 'wy': 10818}"
141.947,"{'ax': -8.662222, 'ay': 2.066196, 'wz': -0.6163278, 'az': -3.3447, 'wx': -2.319423, 'wy': -0.7856646}","{'ax': -8.662222, 'ay': 2.047042, 'wz': -0.6865406, 'az': -3.335123, 'wx': -2.387637, 'wy': -0.7889955}","{'ax': 11810, 'ay': 12114, 'wz': 11394, 'az': 12387, 'wx': 10242, 'wy': 10738}"
141.967,"{'ax': -7.390901, 'ay': 1.683124, 'wz': -0.0001332312, 'az': -4.915296, 'wx': -2.664758, 'wy': -0.7516907}","{'ax': -7.390901, 'ay': 1.683124, 'wz': -0.01079173, 'az': -4.915296, 'wx': -2.660495, 'wy': -0.7590184}","{'ax': 11730, 'ay': 12050, 'wz': 11362, 'az': 12339, 'wx': 10162, 'wy': 10930}"
141.987,"{'ax': -8.013393, 'ay': 1.369483, 'wz': -0.03277488, 'az': -4.965574, 'wx': -0.05502451, 'wy': -0.9596646}","{'ax': -7.759608, 'ay': 2.449268, 'wz': -0.01358959, 'az': -5.518635, 'wx': -2.114913, 'wy': -1.025481}","{'ax': 11586, 'ay': 12210, 'wz': 11218, 'az': 12467, 'wx': 10258, 'wy': 10770}"
142.007,"{'ax': -7.66384, 'ay': 1.75495, 'wz': -0.8404226, 'az': -5.224148, 'wx': -1.518437, 'wy': -0.6845421}","{'ax': -7.778761, 'ay': 1.666364, 'wz': -0.8216371, 'az': -5.250484, 'wx': -1.502049, 'wy': -0.662026}","{'ax': 11682, 'ay': 12002, 'wz': 11298, 'az': 12307, 'wx': 10338, 'wy': 10882}"
142.027,"{'ax': -7.970297, 'ay': 1.529895, 'wz': -1.16111, 'az': -4.972757, 'wx': -1.190954, 'wy': -0.3329449}","{'ax': -7.979874, 'ay': 1.606509, 'wz': -1.160844, 'az': -5.061342, 'wx': -1.165374, 'wy': -0.3244181}","{'ax': 11714, 'ay': 12066, 'wz': 11346, 'az': 12339, 'wx': 10162, 'wy': 10930}"
142.047,"{'ax': -5.616797, 'ay': 2.487576, 'wz': -0.9583323, 'az': -4.005499, 'wx': -0.9572665, 'wy': -0.3177565}","{'ax': -5.597643, 'ay': 2.640805, 'wz': -0.8986446, 'az': -3.701436, 'wx': -0.9572665, 'wy': -0.3092297}","{'ax': 11826, 'ay': 12146, 'wz': 11218, 'az': 12419, 'wx': 10242, 'wy': 10754}"
142.068,"{'ax': -5.681441, 'ay': 4.51307, 'wz': -0.3039005, 'az': -1.592144, 'wx': -1.692969, 'wy': 1.067848}","{'ax': -5.681441, 'ay': 4.436456, 'wz': -0.2825835, 'az': -1.824382, 'wx': -1.829531, 'wy': 1.074244}","{'ax': 11538, 'ay': 11890, 'wz': 11138, 'az': 12210, 'wx': 10178, 'wy': 10706}"
142.088,"{'ax': -8.602366, 'ay': 3.6751, 'wz': -0.05982082, 'az': -1.247379, 'wx': -2.651968, 'wy': 1.430237}","{'ax': -8.62152, 'ay': 3.6751, 'wz': -0.0006661562, 'az': -1.403002, 'wx': -2.195917, 'wy': 1.42744}","{'ax': 11714, 'ay': 12050, 'wz': 11346, 'az': 12323, 'wx': 10146, 'wy': 10914}"
142.108,"{'ax': -6.131551, 'ay': 3.557784, 'wz': -0.2133032, 'az': -2.501941, 'wx': -3.004231, 'wy': 1.532559}","{'ax': -6.801927, 'ay': 3.177106, 'wz': -0.2282251, 'az': -0.2896984, 'wx': -3.01862, 'wy': 1.627286}","{'ax': 11634, 'ay': 12034, 'wz': 11218, 'az': 12499, 'wx': 10290, 'wy': 10754}"
142.128,"{'ax': -7.472303, 'ay': 2.985569, 'wz': -0.1749326, 'az': -3.16274, 'wx': -3.01942, 'wy': 0.9543354}","{'ax': -7.702147, 'ay': 2.784456, 'wz': -0.1782634, 'az': -3.066972, 'wx': -3.018887, 'wy': 0.9539357}","{'ax': 11650, 'ay': 12210, 'wz': 11234, 'az': 12467, 'wx': 10290, 'wy': 10786}"
142.148,"{'ax': -7.383718, 'ay': 1.826776, 'wz': -1.195218, 'az': -4.637568, 'wx': -3.224463, 'wy': 1.133931}","{'ax': -7.357382, 'ay': 1.759738, 'wz': -1.202412, 'az': -0.1077391, 'wx': -3.223397, 'wy': 1.141126}","{'ax': 11634, 'ay': 12034, 'wz': 11250, 'az': 12515, 'wx': 10338, 'wy': 10802}"
142.168,"{'ax': -8.137892, 'ay': 1.833959, 'wz': -1.228525, 'az': -4.927267, 'wx': -2.733505, 'wy': 0.6941348}","{'ax': -7.357382, 'ay': 1.728614, 'wz': -1.230257, 'az': -5.221754, 'wx': -2.816242, 'wy': 0.6932021}","{'ax': 11858, 'ay': 12178, 'wz': 11218, 'az': 12419, 'wx': 10242, 'wy': 10754}"
142.188,"{'ax': -7.989451, 'ay': 0.8355764, 'wz': -1.106485, 'az': -5.17387, 'wx': -2.46238, 'wy': 1.091297}","{'ax': -7.438785, 'ay': 0.8834604, 'wz': -1.134198, 'az': -5.212177, 'wx': -2.46278, 'wy': 1.115812}","{'ax': 11778, 'ay': 12082, 'wz': 11426, 'az': 12371, 'wx': 10194, 'wy': 10738}"
142.208,"{'ax': -5.236119, 'ay': 4.896142, 'wz': -1.091697, 'az': -5.068525, 'wx': -0.001199081, 'wy': 1.533625}","{'ax': -5.216966, 'ay': 2.602497, 'wz': -1.091697, 'az': -0.1604115, 'wx': -0.004529862, 'wy': 1.567599}","{'ax': 11698, 'ay': 12034, 'wz': 11330, 'az': 12323, 'wx': 10146, 'wy': 10898}"
142.228,"{'ax': -4.924873, 'ay': 4.285621, 'wz': -1.108617, 'az': -3.756502, 'wx': -1.921994, 'wy': 1.138061}","{'ax': -5.001487, 'ay': 4.278439, 'wz': -1.113014, 'az': -2.47321, 'wx': -1.910669, 'wy': 1.081038}","{'ax': 11682, 'ay': 12018, 'wz': 11282, 'az': 12323, 'wx': 10210, 'wy': 10882}"
142.248,"{'ax': -8.583213, 'ay': 4.237737, 'wz': -1.203478, 'az': -2.545036, 'wx': -1.761184, 'wy': 0.0528928}","{'ax': -8.588001, 'ay': 3.940856, 'wz': -1.646072, 'az': -2.53546, 'wx': -1.755588, 'wy': -0.01718683}","{'ax': 11634, 'ay': 12018, 'wz': 11250, 'az': 12531, 'wx': 10338, 'wy': 10834}"
142.268,"{'ax': -7.472303, 'ay': 3.655946, 'wz': -1.773841, 'az': -4.235343, 'wx': -1.86124, 'wy': -0.007594181}","{'ax': -5.485116, 'ay': 3.655946, 'wz': -1.773841, 'az': -4.235343, 'wx': -1.859242, 'wy': -0.0006661562}","{'ax': 11858, 'ay': 12178, 'wz': 11218, 'az': 12435, 'wx': 10274, 'wy': 10770}"
142.288,"{'ax': -5.786786, 'ay': 2.985569, 'wz': -1.64847, 'az': -4.067749, 'wx': -1.778237, 'wy': -0.09019755}","{'ax': -5.758055, 'ay': 2.985569, 'wz': -1.653133, 'az': -4.06296, 'wx': -1.77504, 'wy': -0.07261103}","{'ax': 11634, 'ay': 11970, 'wz': 11282, 'az': 12499, 'wx': 10338, 'wy': 10834}"
142.308,"{'ax': -5.252879, 'ay': 3.665523, 'wz': -1.38787, 'az': -2.47321, 'wx': -1.944244, 'wy': -0.06834763}","{'ax': -5.212177, 'ay': 3.078943, 'wz': -1.381608, 'az': -2.746149, 'wx': -1.963429, 'wy': -0.0006661562}","{'ax': 11602, 'ay': 12162, 'wz': 11218, 'az': 12467, 'wx': 10290, 'wy': 10754}"
142.328,"{'ax': -8.966286, 'ay': 3.359065, 'wz': -1.27076, 'az': -1.30484, 'wx': -2.468642, 'wy': 0.2586019}","{'ax': -8.583213, 'ay': 3.325546, 'wz': -1.284882, 'az': -1.228225, 'wx': -2.49742, 'wy': 0.5285283}","{'ax': 11682, 'ay': 12018, 'wz': 11298, 'az': 12291, 'wx': 10146, 'wy': 10898}"
142.348,"{'ax': -10.12268, 'ay': 3.368642, 'wz': -1.773841, 'az': -0.4261679, 'wx': -2.950805, 'wy': 0.3062986}","{'ax': -10.13226, 'ay': 3.25372, 'wz': -1.773708, 'az': -2.573767, 'wx': -2.950539, 'wy': 0.5455819}","{'ax': 11698, 'ay': 12034, 'wz': 11314, 'az': 12307, 'wx': 10146, 'wy': 10914}"
142.368,"{'ax': -10.72842, 'ay': 3.478775, 'wz': -2.473038, 'az': -5.030218, 'wx': -2.333279, 'wy': -0.5850184}","{'ax': -10.49857, 'ay': 3.536236, 'wz': -2.490092, 'az': -5.604826, 'wx': -2.339674, 'wy': -0.5806217}","{'ax': 11698, 'ay': 12018, 'wz': 11314, 'az': 12307, 'wx': 10162, 'wy': 10882}"
142.388,"{'ax': -10.0772, 'ay': 3.507505, 'wz': -2.183127, 'az': -7.510611, 'wx': -1.705493, 'wy': -0.07900613}","{'ax': -8.676587, 'ay': 3.210624, 'wz': -2.202712, 'az': -7.134721, 'wx': -1.729208, 'wy': 0.02544717}","{'ax': 11778, 'ay': 12082, 'wz': 11202, 'az': 12339, 'wx': 10242, 'wy': 10754}"
142.408,"{'ax': -0.320823, 'ay': 3.062184, 'wz': -1.640743, 'az': -0.05027823, 'wx': -1.910669, 'wy': 1.05719}","{'ax': -0.01197101, 'ay': 3.023877, 'wz': -1.654599, 'az': -1.879448, 'wx': -1.980616, 'wy': 0.9348837}","{'ax': 11682, 'ay': 12034, 'wz': 11314, 'az': 12307, 'wx': 10130, 'wy': 10898}"
142.428,"{'ax': -10.12029, 'ay': 3.634398, 'wz': -1.168305, 'az': 1.223437, 'wx': -1.910803, 'wy': -1.51364}","{'ax': -10.13466, 'ay': 3.6751, 'wz': -1.181095, 'az': 1.204283, 'wx': -1.913334, 'wy': -1.506179}","{'ax': 11618, 'ay': 11954, 'wz': 11234, 'az': 12483, 'wx': 10290, 'wy': 10786}"
142.448,"{'ax': -0.02154782, 'ay': 3.138798, 'wz': -1.305933, 'az': -0.04070143, 'wx': -2.865138, 'wy': -0.005862175}","{'ax': -9.394848, 'ay': 3.038242, 'wz': -1.31859, 'az': -0.3495534, 'wx': -2.952538, 'wy': 0.119242}","{'ax': 11762, 'ay': 12082, 'wz': 11410, 'az': 12371, 'wx': 10194, 'wy': 10706}"
142.468,"{'ax': -7.759608, 'ay': 2.140416, 'wz': -1.77504, 'az': -0.002394202, 'wx': -2.496354, 'wy': 0.807781}","{'ax': -7.496245, 'ay': 2.140416, 'wz': -1.77424, 'az': -0.06464344, 'wx': -2.459715, 'wy': 0.8055161}","{'ax': 11794, 'ay': 12114, 'wz': 11202, 'az': 12387, 'wx': 10194, 'wy': 10690}"
142.488,"{'ax': -4.946421, 'ay': 1.051055, 'wz': -1.138727, 'az': -3.701436, 'wx': -1.503248, 'wy': -0.1396263}","{'ax': -4.924873, 'ay': 1.060631, 'wz': -1.110349, 'az': -3.833117, 'wx': -1.488326, 'wy': -0.1797289}","{'ax': 11602, 'ay': 11954, 'wz': 11234, 'az': 12483, 'wx': 10290, 'wy': 10802}"
142.508,"{'ax': -6.754043, 'ay': 1.204283, 'wz': -0.1418913, 'az': -0.07900865, 'wx': -2.732573, 'wy': 0.9535359}","{'ax': -4.953603, 'ay': 0.7637503, 'wz': -0.1389602, 'az': -0.1340753, 'wx': -2.735637, 'wy': 0.9516707}","{'ax': 11730, 'ay': 12050, 'wz': 11362, 'az': 12323, 'wx': 10130, 'wy': 10674}"
142.528,"{'ax': -10.72842, 'ay': 2.425326, 'wz': -0.9398132, 'az': -1.249773, 'wx': -1.959432, 'wy': -0.0001332312}","{'ax': -10.50336, 'ay': 2.44448, 'wz': -0.01292343, 'az': -1.23062, 'wx': -1.942112, 'wy': -0.1024548}","{'ax': 11634, 'ay': 11970, 'wz': 11266, 'az': 12274, 'wx': 10290, 'wy': 10818}"
142.548,"{'ax': -0.02633622, 'ay': 1.745373, 'wz': -1.49259, 'az': -1.917756, 'wx': -1.671386, 'wy': -0.64817}","{'ax': -9.315839, 'ay': 1.836353, 'wz': -1.484329, 'az': -1.726219, 'wx': -1.645805, 'wy': -0.6375115}","{'ax': 11666, 'ay': 12018, 'wz': 11314, 'az': 12307, 'wx': 10146, 'wy': 10898}"
142.568,"{'ax': -4.910508, 'ay': 2.358289, 'wz': -0.1729342, 'az': -0.557849, 'wx': -2.35353, 'wy': 0.5423844}","{'ax': -4.905719, 'ay': 2.133234, 'wz': -0.1706692, 'az': -2.47321, 'wx': -2.320488, 'wy': 0.4003599}","{'ax': 11778, 'ay': 12098, 'wz': 11346, 'az': 12371, 'wx': 10194, 'wy': 10706}"
142.588,"{'ax': -5.00867, 'ay': 1.673547, 'wz': -0.5800889, 'az': -4.944026, 'wx': -2.251208, 'wy': 1.937582}","{'ax': -4.936844, 'ay': 1.831564, 'wz': -0.5549082, 'az': -0.5195417, 'wx': -2.251208, 'wy': 1.977551}","{'ax': 11570, 'ay': 12114, 'wz': 11218, 'az': 12451, 'wx': 10258, 'wy': 10738}"
142.608,"{'ax': -5.303157, 'ay': 1.412579, 'wz': 0.3061654, 'az': -4.948815, 'wx': -2.200314, 'wy': 2.719383}","{'ax': -5.260061, 'ay': 1.151611, 'wz': 0.3408055, 'az': -4.982334, 'wx': -2.57576, 'wy': 2.660228}","{'ax': 11506, 'ay': 11874, 'wz': 11122, 'az': 12178, 'wx': 9890, 'wy': 10674}"
142.628,"{'ax': -9.275137, 'ay': 1.798046, 'wz': -0.004396631, 'az': -0.7254431, 'wx': -1.402792, 'wy': 1.598242}","{'ax': -9.349358, 'ay': 1.836353, 'wz': -0.04276723, 'az': -0.9217676, 'wx': -1.369351, 'wy': 1.488726}","{'ax': 11762, 'ay': 12098, 'wz': 11122, 'az': 12371, 'wx': 10098, 'wy': 10642}"
142.648,"{'ax': -9.809045, 'ay': 2.367866, 'wz': -0.01345636, 'az': -2.494758, 'wx': -0.9551348, 'wy': 0.815775}","{'ax': -9.809045, 'ay': 2.425326, 'wz': -0.03424043, 'az': -2.454057, 'wx': -0.9563338, 'wy': 0.6806784}","{'ax': 11794, 'ay': 12130, 'wz': 11442, 'az': 12403, 'wx': 10450, 'wy': 11026}"
142.668,"{'ax': -9.849746, 'ay': 2.291251, 'wz': -0.113513, 'az': -0.6488287, 'wx': -1.433169, 'wy': 1.218}","{'ax': -10.25915, 'ay': 2.501941, 'wz': -1.092096, 'az': -0.01675941, 'wx': -1.461414, 'wy': 1.115678}","{'ax': 11730, 'ay': 12098, 'wz': 11346, 'az': 12611, 'wx': 10450, 'wy': 10946}"
142.688,"{'ax': -2.568978, 'ay': 3.062184, 'wz': -0.9045069, 'az': -5.015852, 'wx': -1.50951, 'wy': 0.8759954}","{'ax': -2.454057, 'ay': 4.821922, 'wz': -0.8689341, 'az': -5.087678, 'wx': -1.521368, 'wy': 0.9191624}","{'ax': 11634, 'ay': 12002, 'wz': 11250, 'az': 12274, 'wx': 10306, 'wy': 10818}"
142.708,"{'ax': -5.058948, 'ay': 1.127669, 'wz': -0.08340276, 'az': -5.063736, 'wx': -1.092629, 'wy': 1.431703}","{'ax': -5.212177, 'ay': 1.21386, 'wz': -0.05995406, 'az': -4.920084, 'wx': -1.09183, 'wy': 1.421444}","{'ax': 11506, 'ay': 11858, 'wz': 11090, 'az': 12146, 'wx': 9954, 'wy': 10658}"
142.728,"{'ax': -5.020641, 'ay': 1.759738, 'wz': 0.2548714, 'az': -0.7781156, 'wx': -0.2751225, 'wy': 0.8514809}","{'ax': -4.915296, 'ay': 1.759738, 'wz': 0.2556708, 'az': -0.7781156, 'wx': -0.2815176, 'wy': 1.090231}","{'ax': 11554, 'ay': 11954, 'wz': 11170, 'az': 12451, 'wx': 10194, 'wy': 10690}"
142.748,"{'ax': -0.03591302, 'ay': 2.056619, 'wz': 0.2703262, 'az': -0.03112462, 'wx': -0.2743231, 'wy': 0.8083139}","{'ax': -0.002394202, 'ay': 2.410961, 'wz': 0.2673951, 'az': -0.02154782, 'wx': -0.3114946, 'wy': 0.8520138}","{'ax': 11730, 'ay': 12066, 'wz': 11362, 'az': 12579, 'wx': 10466, 'wy': 10946}"
142.768,"{'ax': -7.395689, 'ay': 1.790863, 'wz': 0.2717917, 'az': -5.770026, 'wx': -0.6316493, 'wy': 2.387371}","{'ax': -7.510611, 'ay': 1.836353, 'wz': 0.2727244, 'az': -5.521029, 'wx': -0.65683, 'wy': 2.454519}","{'ax': 11762, 'ay': 12082, 'wz': 11394, 'az': 12371, 'wx': 10482, 'wy': 10962}"
142.788,"{'ax': -5.260061, 'ay': 2.671929, 'wz': 1.090764, 'az': -4.180276, 'wx': -0.0695467, 'wy': 3.092564}","{'ax': -5.288792, 'ay': 2.746149, 'wz': 1.090231, 'az': -3.679888, 'wx': -0.06941348, 'wy': 3.103355}","{'ax': 11778, 'ay': 12098, 'wz': 11122, 'az': 12371, 'wx': 10130, 'wy': 10626}"
142.808,"{'ax': -7.592013, 'ay': 3.634398, 'wz': 1.010159, 'az': -2.466028, 'wx': -1.642874, 'wy': 3.56287}","{'ax': -7.457938, 'ay': 3.634398, 'wz': 1.010293, 'az': -0.07900865, 'wx': -1.676582, 'wy': 3.563003}","{'ax': 11458, 'ay': 11810, 'wz': 11026, 'az': 12114, 'wx': 9906, 'wy': 10594}"
142.828,"{'ax': -7.36217, 'ay': 2.427721, 'wz': 1.055858, 'az': -6.179435, 'wx': -1.637279, 'wy': 3.898479}","{'ax': -7.357382, 'ay': 4.800375, 'wz': 1.023083, 'az': -6.361394, 'wx': -1.640476, 'wy': 3.801754}","{'ax': 11554, 'ay': 12146, 'wz': 11154, 'az': 12419, 'wx': 10194, 'wy': 10674}"
142.848,"{'ax': -0.002394202, 'ay': 2.449268, 'wz': 0.6644242, 'az': -0.002394202, 'wx': -0.07474273, 'wy': 3.818274}","{'ax': -0.04309563, 'ay': 2.449268, 'wz': 0.6820107, 'az': -9.196129, 'wx': -0.06834763, 'wy': 3.595511}","{'ax': 11794, 'ay': 12114, 'wz': 11170, 'az': 12403, 'wx': 10162, 'wy': 10690}"
142.868,"{'ax': -2.511518, 'ay': 2.602497, 'wz': 1.074244, 'az': -5.092467, 'wx': -0.02358193, 'wy': 2.726311}","{'ax': -2.475605, 'ay': 2.583344, 'wz': 1.08277, 'az': -5.08289, 'wx': -0.0528928, 'wy': 2.454386}","{'ax': 11666, 'ay': 12018, 'wz': 11282, 'az': 12323, 'wx': 10114, 'wy': 10850}"
142.888,"{'ax': -5.097255, 'ay': 2.679112, 'wz': 0.713853, 'az': -0.3184288, 'wx': 0.7917933, 'wy': 0.3321455}","{'ax': -5.097255, 'ay': 2.679112, 'wz': 0.8176402, 'az': -0.3184288, 'wx': 0.8061823, 'wy': 0.3994273}","{'ax': 11682, 'ay': 12018, 'wz': 11314, 'az': 12307, 'wx': 10098, 'wy': 10818}"
142.908,"{'ax': -5.006276, 'ay': 2.640805, 'wz': 0.3790429, 'az': -7.357382, 'wx': 1.081705, 'wy': 1.214936}","{'ax': -0.6919243, 'ay': 2.755726, 'wz': 0.3825069, 'az': -8.291121, 'wx': 1.091297, 'wy': 1.29594}","{'ax': 11634, 'ay': 11986, 'wz': 11266, 'az': 12274, 'wx': 10034, 'wy': 10674}"
142.928,"{'ax': -3.148375, 'ay': 4.900931, 'wz': 0.6095329, 'az': -5.674258, 'wx': 1.070513, 'wy': 1.602372}","{'ax': -3.066972, 'ay': 3.811569, 'wz': 0.6308499, 'az': -5.700594, 'wx': 1.019752, 'wy': 1.60064}","{'ax': 11650, 'ay': 11970, 'wz': 11266, 'az': 12274, 'wx': 10066, 'wy': 10818}"
142.948,"{'ax': -1.534683, 'ay': 3.6751, 'wz': 1.210406, 'az': -8.286332, 'wx': 0.8161746, 'wy': 2.314893}","{'ax': -1.381454, 'ay': 3.672705, 'wz': 1.35656, 'az': -8.35337, 'wx': 0.8067152, 'wy': 2.31889}","{'ax': 11666, 'ay': 12002, 'wz': 11298, 'az': 12274, 'wx': 10098, 'wy': 10882}"
142.968,"{'ax': -1.30484, 'ay': 3.653552, 'wz': 2.281319, 'az': -4.924873, 'wx': 0.4857611, 'wy': 2.421078}","{'ax': -1.400608, 'ay': 3.655946, 'wz': 2.319156, 'az': -5.389348, 'wx': 0.4068882, 'wy': 2.353264}","{'ax': 11650, 'ay': 11986, 'wz': 11250, 'az': 12274, 'wx': 10274, 'wy': 10834}"
142.988,"{'ax': -0.002394202, 'ay': 4.556166, 'wz': 2.303169, 'az': -0.002394202, 'wx': 0.4853614, 'wy': 0.7840658}","{'ax': -0.08140286, 'ay': 4.426879, 'wz': 2.249609, 'az': -0.1867477, 'wx': 0.4986845, 'wy': 0.7806019}","{'ax': 11714, 'ay': 12018, 'wz': 11330, 'az': 12323, 'wx': 10130, 'wy': 10658}"
143.008,"{'ax': -2.533065, 'ay': 4.584896, 'wz': 2.142625, 'az': -8.803479, 'wx': 0.9475407, 'wy': 1.355361}","{'ax': -2.56419, 'ay': 4.84347, 'wz': 2.148354, 'az': -8.678981, 'wx': 0.9514044, 'wy': 1.358292}","{'ax': 11698, 'ay': 12018, 'wz': 11314, 'az': 12291, 'wx': 10082, 'wy': 10594}"
